name,value
Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Aoe.MaxNumTargets, 20.0
Sune.InstantCleaveMelee.DamageStrengthCoefficient, 1.41
Sune.InstantCleaveMelee.DamageScalingTargetCountThreshold, 8.0
Sune.InstantCleaveMelee.CleaveRadius, 500.0
Sune.InstantCleaveMelee.Cooldown, 6.0
Sune.InstantCleaveMelee.ResourceProcChance, 0.15
Sune.InstantCleaveMelee.HitVisualDelay, 0.25
Sune.InstantCleaveMelee.MaxNumTargets, 20.0
Sune.InstantCleaveMelee.Talent.DroppedPulseAoeDurationExtension.AdditionalDuration, 1.5		;deprecated - moved to Resource Consumed
Sune.InstantCleaveMelee.Talent.DamageIncrease.DamageScaler, 1.15
Sune.AoeMelee.DamageStrengthCoefficient, 2.82
Sune.AoeMelee.DamageScalingTargetCountThreshold, 8.0
Sune.AoeMelee.Cooldown, 18.0
Sune.AoeMelee.ResourceProcChance, 0.30
Sune.AoeMelee.AoeRadius, 800.0
Sune.AoeMelee.AoeHeight, 300.0
Sune.AoeMelee.HitVisualDelay, 0.3
Sune.AoeMelee.SpiritPointGain, 4.0
Sune.AoeMelee.MaxNumTargets, 20.0
Sune.AoeMelee.Talent.ResetCdAtTargetInstantAoe.ProcChance, 0.50
Sune.AoeMelee.Talent.CooldownProc.ProcChance, 0.06
Sune.AoeMelee.Talent.CooldownProc.Buff.CritChanceIncrease, 0.00
Sune.AoeMelee.Talent.CooldownProc.Buff.CritChanceIncrease.Duration, 12.0
Sune.AtTargetInstantAoe.MaxRange, 3000.0
Sune.AtTargetInstantAoe.AoeRadius, 800.0
Sune.AtTargetInstantAoe.AoeHeight, 200.0
Sune.AtTargetInstantAoe.DamageStrengthCoefficient, 1.86
Sune.AtTargetInstantAoe.DamageScalingTargetCountThreshold, 5.0
Sune.AtTargetInstantAoe.MaxNumTargets, 20.0
Sune.AtTargetInstantAoe.MainTargetDamageScaler, 2.0
Sune.AtTargetInstantAoe.Cooldown, 9.0
Sune.AtTargetInstantAoe.ManaCost, 55.0
Sune.AtTargetInstantAoe.ResourceProcChance, 1.0
Sune.AtTargetInstantAoe.AoeHitDelay, 0.6
Sune.AtTargetInstantAoe.AoeVfxDelay, 0.4
Sune.AtTargetInstantAoe.Talent.AddsDot.DotDamageScaler, 1.0
Sune.AtTargetInstantAoe.Talent.AddsDot.DotDuration, 9.0
Sune.AtTargetInstantAoe.Talent.AddsDot.DotPeriod, 1.5
Sune.AtTargetInstantAoe.Talent.AddsDot.DotOutgoingDamageMultiplier, 0.9
Sune.AtTargetInstantAoe.Talent.DamageReduction.Duration, 5.0
Sune.AtTargetInstantAoe.Talent.DamageReduction.IncomingDamageMultiplier, 0.80
Sune.AtTargetInstantAoe.Talent.GrievousCritChance.ProcChance, 0.3
Sune.AtTargetInstantAoe.Talent.GrievousCritChance.CritChanceIncrease, 1.0
Sune.DroppedPulseAoe.DamageStrengthCoefficient, 0.32
Sune.DroppedPulseAoe.DamageScalingTargetCountThreshold, 12.0
Sune.DroppedPulseAoe.AoeRadius, 800.0
Sune.DroppedPulseAoe.AoeHalfHeight, 200.0
Sune.DroppedPulseAoe.AoeDuration, 12.0
Sune.DroppedPulseAoe.AoeDurationExtension.Duration, 2.0
Sune.DroppedPulseAoe.AoePeriod, 1.5
Sune.DroppedPulseAoe.Cooldown, 30.0
Sune.DroppedPulseAoe.ManaCost, 218.0		;was 68
Sune.DroppedPulseAoe.SelfIncomingDamageMultiplier, 0.80
Sune.DroppedPulseAoe.CooldownReductionPerResourceConsumed, 5.0
Sune.DroppedPulseAoe.AoeEffectVisualDelay, 0.3
Sune.DroppedPulseAoe.Talent.DroppedPulseAoeDebuffsTargets.AttackSpeedScaler, 0.8
Sune.DroppedPulseAoe.Talent.DroppedPulseAoeDebuffsTargets.MoveSpeedScaler, 0.65
Sune.DroppedPulseAoe.Talent.DroppedPulseAoeImprovesHeal.Scaler, 1.2
Sune.DroppedPulseAoe.Talent.StackingBoostBuff.ProcDuration, 30.0
Sune.DroppedPulseAoe.Talent.StackingBoostBuff.ProcStackCap, 8.0
Sune.DroppedPulseAoe.Talent.StackingBoostBuff.ProcStackCost, 8.0	
Sune.DroppedPulseAoe.Talent.StackingBoostBuff.DamageScaler, 2.00
Sune.DroppedPulseAoe.Talent.HealsAlly.DamageToHealingScaler, 0.40
Sune.DroppedPulseAoe.Talent.AdditionalMaxDuration.AddedSeconds, 6.0
Sune.DroppedPulseAoe.Talent.DamageIncrease.Multiplier, 1.25 
Sune.DroppedPulseAoe.Talent.TargetedLeapAoeReplacesPulseAoe.DurationExtension, 6.0
Sune.TargetedCastedHealOrDamage.MaxRange, 3000.0                            ; DEPRECATED
Sune.TargetedCastedHealOrDamage.HealStrengthCoefficient, 16.68              ; DEPRECATED
Sune.TargetedCastedHealOrDamage.DamageStrengthCoefficient, 3.69             ; DEPRECATED
Sune.TargetedCastedHealOrDamage.CastingDuration, 2.0                        ; DEPRECATED
Sune.TargetedCastedHealOrDamage.ManaCost, 77.0                              ; DEPRECATED
Sune.TargetedCastedHealOrDamage.CastTimeReductionPerResource, 0.5           ; DEPRECATED
Sune.TargetedCastedHealOrDamage.CostReductionPerResource, 19.25 ; 77 / 4    ; DEPRECATED
Sune.CastedSingleTargetHeal.MaxRange, 3000.0
Sune.CastedSingleTargetHeal.HealStrengthCoefficient, 13.90
Sune.CastedSingleTargetHeal.CastingDuration, 1.5
Sune.CastedSingleTargetHeal.ManaCost, 132.0
Sune.InstantSingleTargetHealOrDamage.MaxRange, 3000.0
Sune.InstantSingleTargetHealOrDamage.HealStrengthCoefficient, 13.90
Sune.InstantSingleTargetHealOrDamage.DamageStrengthCoefficient, 2.79
Sune.InstantSingleTargetHealOrDamage.ResourceCost, 1.0
Sune.InstantSingleTargetHealOrDamage.VisualDelay, 0.2
Sune.InstantSingleTargetHealOrDamage.SelfTargetHealScaler, 1.20
Sune.InstantSingleTargetHealOrDamage.Talent.DotHot.DirectValueToPeriodicValueScaler, 0.40
Sune.InstantSingleTargetHealOrDamage.Talent.DotHot.Duration, 12.0
Sune.InstantSingleTargetHealOrDamage.Talent.DotHot.Period, 1.5
Sune.InstantSingleTargetHealOrDamage.Talent.PowerScaler, 1.60
Sune.InstantConeStunAndPull.DamageStrengthCoefficient, 0.78
Sune.InstantConeStunAndPull.DamageScalingTargetCountThreshold, 8.0
Sune.InstantConeStunAndPull.ConeAngle, 90.0
Sune.InstantConeStunAndPull.ChargedUpConeRange, 2000.0
Sune.InstantConeStunAndPull.AoeHeight, 800.0
Sune.InstantConeStunAndPull.Stun.Duration, 2.0
Sune.InstantConeStunAndPull.Cooldown, 60.0
Sune.InstantConeStunAndPull.VisualDelay, 0.13
Sune.InstantConeStunAndPull.MaxNumTargets, 20.0
Sune.InstantConeStunAndPull.PullDuration, 0.25
Sune.InstantConeStunAndPull.ForwardDistanceToPullLocation, 300
Sune.InstantConeStunAndPull.PullHeight, 350.0
Sune.TargetedLeapAoe.Aoe.Radius, 700.0
Sune.TargetedLeapAoe.Aoe.Height, 300.0
Sune.TargetedLeapAoe.Aoe.DamageStrengthCoefficient, 0.62
Sune.TargetedLeapAoe.Aoe.DamageScalingTargetCountThreshold, 8.0
Sune.TargetedLeapAoe.Aoe.MaxNumTargets, 20.0
Sune.TargetedLeapAoe.Cooldown, 60.0
Sune.TargetedLeapAoe.NumCharges, 2.0
Sune.TargetedLeapAoe.LeapDuration, 0.15
Sune.TargetedLeapAoe.MaxRangeHorizontal, 3000.0
Sune.TargetedLeapAoe.MaxRangeUp, 1000.0
Sune.TargetedLeapAoe.MaxRangeDown, 5000.0
Sune.TargetedLeapAoe.Talent.MoveSpeedAndArmorBuff.MoveSpeedScaler, 1.2
Sune.TargetedLeapAoe.Talent.MoveSpeedAndArmorBuff.ArmorScaler, 1.4
Sune.TargetedLeapAoe.Talent.MoveSpeedAndArmorBuff.ProcDuration, 8.0
Sune.TargetedLeapAoe.Talent.ParryBuff.Buff.ParryIncrease, 0.20
Sune.TargetedLeapAoe.Talent.ParryBuff.Buff.Duration, 3.0
Sune.SingleTargetInterrupt.MaxRange, 500.0
Sune.SingleTargetInterrupt.Duration, 4.0
Sune.SingleTargetInterrupt.Cooldown, 12.0
Sune.SingleTargetInterrupt.VisualDelay, 0.2
Sune.SingleTargetTaunt.MaxRange, 4000.0
Sune.SingleTargetTaunt.Duration, 6.0
Sune.SingleTargetTaunt.Cooldown, 8.0
Sune.SingleTargetTaunt.VisualDelay, 0.25
Sune.SingleTargetAbsorb.MaxRange, 3000.0
Sune.SingleTargetAbsorb.AbsorbStrengthCoefficient, 38.33
Sune.SingleTargetAbsorb.BuffDuration, 8.0
Sune.SingleTargetAbsorb.Cooldown, 15.0
Sune.SingleTargetAbsorb.ManaCost, 182.0
Sune.SingleTargetAbsorb.IncomingDamageMultiplier, 0.80
Sune.SingleTargetAbsorb.VisualDelay, 0.2
Sune.SingleTargetAbsorb.Talent.ParryBoost.StackCap, 30.0
Sune.SingleTargetAbsorb.Talent.ParryBoost.Duration, 30.0
Sune.SingleTargetAbsorb.Talent.ParryBoost.ExtraAbsorbPerStack, 0.01
Sune.SingleTargetAbsorb.Talent.DamageReduction.IncomingDamageMultiplier, 0.60
Sune.SingleTargetAbsorb.Talent.SecondaryStatBoosts.CritChance.CritChanceToDamageOnCommit, 0.5
Sune.SingleTargetAbsorb.Talent.SecondaryStatBoosts.Haste.HasteToCooldownRecoveryScaler, 0.5
Sune.SingleTargetAbsorb.Talent.SecondaryStatBoosts.Expertise.ExpertiseToArmorMultiplierScaler, 1.0	;this does not work if below 1!
Sune.SingleTargetAbsorb.Talent.SecondaryStatBoosts.Spirit.SpiritRefundCooldownReduction, 3.0
Sune.BuffedTargetedCastedHealOrDamage.BuffDuration, 12.0
Sune.BuffedTargetedCastedHealOrDamage.Stacks, 2.0
Sune.BuffedTargetedCastedHealOrDamage.Cooldown, 60.0
Sune.BuffedTargetedCastedHealOrDamage.VisualDelay, 0.2
Sune.BuffedTargetedCastedHealOrDamage.AoeHeal.MaxRange, 3000.0
Sune.BuffedTargetedCastedHealOrDamage.AoeDamage.MaxRange, 1000.0
Sune.BuffedTargetedCastedHealOrDamage.AoeDamage.DamageScalingTargetCountThreshold, 3.0
Sune.BuffedTargetedCastedHealOrDamage.AoeDamage.MaxNumTargets, 20.0
Sune.BuffedTargetedCastedHealOrDamage.Aoe.VerticalRange, 300.0
Sune.BuffedTargetedCastedHealOrDamage.ProcConsumed.MaxManaFractionGain, 0.12
Sune.BuffedTargetedCastedHealOrDamage.ProcConsumed.MainTargetScaler, 1.5
Sune.BuffedTargetedCastedHealOrDamage.Talent.ActiveCooldownReduction.CooldownReduction, 3.0
Sune.SingleTargetDamageTransfer.MaxRange, 3000.0
Sune.SingleTargetDamageTransfer.BuffDuration, 8.0
Sune.SingleTargetDamageTransfer.Cooldown, 60.0
Sune.SingleTargetDamageTransfer.DamageTransferFactor, 0.5
Sune.SingleTargetDamageTransfer.VisualDelay, 0.2
Sune.DamageTransferAura.Cooldown, 3.0
Sune.DamageTransferAura.SelfBuffVisualDelay, 0.41
Sune.DamageTransferAura.ManaCostTickPeriod, 1.5
Sune.DamageTransferAura.ManaCostPerPeriod, 10.0
Sune.DamageTransferAura.ParryChanceIncrease, 0.08
Sune.DamageTransferAura.Dot.Radius, 1500.0
Sune.DamageTransferAura.Dot.Height, 400.0
Sune.DamageTransferAura.Dot.DamageStrengthCoefficient, 0.38
Sune.DamageTransferAura.Dot.Period, 1.5
Sune.DamageTransferAura.Dot.DamageScalingTargetCountThreshold, 5.0
Sune.DamageTransferAura.Dot.MaxNumTargets, 20.0
Sune.DamageTransferAura.DamageTransfer.Radius, 3000.0
Sune.DamageTransferAura.DamageTransfer.DamageTransferFactor, 0.10
Sune.SelfImmunityAndAoeHeal.SelfBuff.VisualDelay, 0.4
Sune.SelfImmunityAndAoeHeal.SelfBuff.Immunity.Duration, 3.0
Sune.SelfImmunityAndAoeHeal.SelfBuff.DamageReduction.Duration, 5.0
Sune.SelfImmunityAndAoeHeal.SelfBuff.DamageReduction.IncomingDamageMultiplier, 0.5
Sune.SelfImmunityAndAoeHeal.AoeHeal.HealStrengthCoefficient, 2.84
Sune.SelfImmunityAndAoeHeal.AoeHeal.PulsePeriod, 1.0
Sune.SelfImmunityAndAoeHeal.AoeHeal.MaxRange, 3000.0
Sune.SelfImmunityAndAoeHeal.AoeDamage.Radius, 1500.0
Sune.SelfImmunityAndAoeHeal.AoeDamage.Height, 300.0
Sune.SelfImmunityAndAoeHeal.AoeDamage.DamageStrengthCoefficient, 6.43
Sune.SelfImmunityAndAoeHeal.AoeDamage.DamageScalingTargetCountThreshold, 8.0
Sune.SelfImmunityAndAoeHeal.AoeDamage.MaxNumTargets, 20.0
Sune.SelfImmunityAndAoeHeal.SpiritPointCost, 100.0
