name,value
NP_BullyBasher.TankSlam.CastTime, 1.5
NP_BullyBasher.TankSlam.StrengthCoefficient, 4.5
NP_BullyBasher.BuffAllies.InitialMinCooldown, 6.0
NP_BullyBasher.BuffAllies.InitialMaxCooldown, 30.0
NP_BullyBasher.BuffAllies.MinCooldown, 30.0
NP_BullyBasher.BuffAllies.MaxCooldown, 30.0
NP_BullyBasher.BuffAllies.InterruptCooldown, 26.0
NP_BullyBasher.BuffAllies.PostAbilityPadding, 1.5
NP_BullyBasher.BuffAllies.CastTime, 4.0
NP_BullyBasher.BuffAllies.Duration, 6.0
NP_BullyBasher.BuffAllies.IncomingDamageMultiplier, 0.50
NP_BullyBasher.BuffAllies.Radius, 2000.0
NP_Stormscreamer.MeleeAutoAttack.MinCooldown, 2.0
NP_Stormscreamer.MeleeAutoAttack.MaxCooldown, 2.0
NP_Stormscreamer.MeleeAutoAttack.MaxRange, 500.0
NP_Stormscreamer.MeleeAutoAttack.StrengthCoefficient, 0.87
NP_Stormscreamer.CastProjectile.MinCooldown, 0.0
NP_Stormscreamer.CastProjectile.MaxCooldown, 0.0
NP_Stormscreamer.CastProjectile.InterruptCooldown, 6.0
NP_Stormscreamer.CastProjectile.MaxRange, 4000.0
NP_Stormscreamer.CastProjectile.CastTime, 2.0
NP_Stormscreamer.CastProjectile.StrengthCoefficient, 2.33
NP_Stormscreamer.CastedAoeProjectile.MaxRange, 4000.0
NP_Stormscreamer.CastedAoeProjectile.CastTime, 3.0
NP_Stormscreamer.CastedAoeProjectile.InitialMinCooldown, 6.0
NP_Stormscreamer.CastedAoeProjectile.InitialMaxCooldown, 14.0
NP_Stormscreamer.CastedAoeProjectile.Cooldown, 18.0
NP_Stormscreamer.CastedAoeProjectile.InterruptCooldown, 14.0
NP_Stormscreamer.CastedAoeProjectile.SpawnInFrontOffset, 250.0
NP_Stormscreamer.CastedAoeProjectile.Projectile.Duration, 8.0
NP_Stormscreamer.CastedAoeProjectile.Projectile.Radius, 100.0
NP_Stormscreamer.CastedAoeProjectile.Projectile.Velocity, 400.0
NP_Stormscreamer.CastedAoeProjectile.Projectile.IntellectCoefficient, 3.25
NP_Stormscreamer.CastedAoeProjectile.Zap.IntellectCoefficient, 1.25
NP_Stormscreamer.CastedAoeProjectile.Zap.TickInterval, 0.5
NP_Stormscreamer.CastedAoeProjectile.Zap.Radius, 750.0
NP_Stormscreamer.PeriodicDamage.InitialMinCooldown, 8.0
NP_Stormscreamer.PeriodicDamage.InitialMaxCooldown, 18.0
NP_Stormscreamer.PeriodicDamage.MinCooldown, 30.0
NP_Stormscreamer.PeriodicDamage.MaxCooldown, 30.0
NP_Stormscreamer.PeriodicDamage.InterruptCooldown, 21.0
NP_Stormscreamer.PeriodicDamage.MinPostAbilityPadding, 0.0
NP_Stormscreamer.PeriodicDamage.MaxPostAbilityPadding, 0.0
NP_Stormscreamer.PeriodicDamage.CastTime, 4.0
NP_Stormscreamer.PeriodicDamage.Duration, 12.0
NP_Stormscreamer.PeriodicDamage.TickInterval, 0.5
NP_Stormscreamer.PeriodicDamage.StrengthCoefficient, 2.15
