name,value
DR_BossSummonedDemon.LeapSlam.TimeInAir, 0.5
DR_BossSummonedDemon.LeapSlam.JumpUpTime, 1.5
DR_BossSummonedDemon.LeapSlam.DelayAfterLanding, 1.5
DR_BossSummonedDemon.LeapSlam.MinPostAbilityPadding, 2.4
DR_BossSummonedDemon.LeapSlam.MaxPostAbilityPadding, 2.7
DR_BossSummonedDemon.LeapSlam.Damage.StrengthCoefficient, 9.0
DR_BossSummonedDemon.LeapSlam.Damage.Spread, 0.2
DR_BossSummonedDemon.LeapSlam.FriendlyDamage.StrengthCoefficient, 3.0
DR_BossSummonedDemon.LeapSlam.FriendlyDamage.Spread, 0.2
DR_BossSummonedDemon.LeapSlam.BurningGround.InitialRadius, 600.0
DR_BossSummonedDemon.LeapSlam.BurningGround.RadiusGrowthPerSecond, 100.0
DR_BossSummonedDemon.LeapSlam.BurningGround.MaxRadius, 1800.0
DR_BossSummonedDemon.LeapSlam.BurningGround.Duration, 90.0
DR_BossSummonedDemon.LeapSlam.BurningGround.TickInterval, 1.0
DR_BossSummonedDemon.LeapSlam.BurningGround.StrengthCoefficient, 2.0
DR_BossSummonedDemon.LeapSlam.BurningGround.Spread, 0.2
DR_BossSummonedDemon.TankSlam.StrengthCoefficient, 1.0
DR_BossSummonedDemon.TankSlam.Spread, 0.4
DR_BossSummonedDemon.TankSlam.InitalMinCooldown, 4.0
DR_BossSummonedDemon.TankSlam.InitialMaxCooldown, 4.0
DR_BossSummonedDemon.TankSlam.MinCooldown, 9.0 
DR_BossSummonedDemon.TankSlam.MaxCooldown, 9.0
DR_BossSummonedDemon.TankSlam.Radius, 300.0
DR_BossSummonedDemon.TankSlam.CastTime, 2.50
DR_BossSummonedDemon.TankSlam.MaxRange, 700.0
DR_BossSummonedDemon.SummonPortal.InitialMinCooldown, 18.0 ;15.0
DR_BossSummonedDemon.SummonPortal.InitialMaxCooldown, 18.0 ;15.0
DR_BossSummonedDemon.SummonPortal.MinCooldown, 12.0
DR_BossSummonedDemon.SummonPortal.MaxCooldown, 12.0
DR_BossSummonedDemon.SummonPortal.EnragedMinCooldown, 8.0
DR_BossSummonedDemon.SummonPortal.EnragedMaxCooldown, 8.0
DR_BossSummonedDemon.SummonPortal.MinSpawnDistanceFromPlayer, 200.0
DR_BossSummonedDemon.SummonPortal.MaxSpawnDistanceFromPlayer, 500.0
DR_BossSummonedDemon.Enrage.HealthThreshold, 0.33
DR_BossSummonedDemon.Enrage.IncreasedSize, 0.33
DR_BossSummonedDemon.Enrage.IncreasedDamage, 1.20
DR_BossSummonedDemon_Portal.ShootProjectiles.InitialDelay, 1.0
DR_BossSummonedDemon_Portal.ShootProjectiles.TickInterval, 0.5
DR_BossSummonedDemon_Portal.ShootProjectiles.MaxRange, 5000.0
DR_BossSummonedDemon_Portal.ShootProjectiles.IntCoefficient, 0.24
DR_BossSummonedDemon_Portal.ShootProjectiles.Spread, 0.2
DR_BossSummonedDemon_Portal.SummonDemon.CastTime, 3.0
DR_BossSummonedDemon_Portal.SummonDemon.MinCooldown, 1.0
DR_BossSummonedDemon_Portal.SummonDemon.MaxCooldown, 1.0
DR_BossSummonedDemon_Portal.SummonDemon.MinCancelCooldown, 1.0
DR_BossSummonedDemon_Portal.SummonDemon.MaxCancelCooldown, 1.0
DR_BossSummonedDemon_PortalDemon.MeleeAutoAttack.StrengthCoefficient, 1.5
DR_BossSummonedDemon_PortalDemon.MeleeAutoAttack.Spread, 0.2
DR_BossSummonedDemon_PortalDemon.MeleeAutoAttack.MaxRange, 500.0
DR_BossSummonedDemon_PortalDemon.MeleeAutoAttack.MinCooldown, 2.0
DR_BossSummonedDemon_PortalDemon.MeleeAutoAttack.MaxCooldown, 2.0
DR_BossSummonedDemon_PortalDemon.AoePulse.InitialDelay, 0.76
DR_BossSummonedDemon_PortalDemon.AoePulse.TickInterval, 2.09
DR_BossSummonedDemon_PortalDemon.AoePulse.Radius, 1500.0
DR_BossSummonedDemon_PortalDemon.AoePulse.StrengthCoefficient, 0.5
DR_BossSummonedDemon_PortalDemon.AoePulse.Spread, 0.2
DR_BossSummonedDemon.Debuff.InitialMinCooldown, 10.0
DR_BossSummonedDemon.Debuff.InitialMaxCooldown, 10.0
DR_BossSummonedDemon.Debuff.MinCooldown, 30.0
DR_BossSummonedDemon.Debuff.MaxCooldown, 30.0
DR_BossSummonedDemon.Debuff.EnragedMinCooldown, 20.0
DR_BossSummonedDemon.Debuff.EnragedMaxCooldown, 20.0
DR_BossSummonedDemon.Debuff.MinPostAbilityPadding, 1.0
DR_BossSummonedDemon.Debuff.MaxPostAbilityPadding, 1.0
DR_BossSummonedDemon.Debuff.CastTime, 2.0
DR_BossSummonedDemon.Debuff.IncreasedDamageTakenPerStack, 0.05
DR_BossSummonedDemon.Debuff.Duration, 60.0
DR_BossSummonedDemon.Debuff.MaxRange, 5000.0
DR_BossSummonedDemon.VoiceLine.LowHealth.TriggerHealthPercent, 0.05
DR_BossCultLeader.MeleeAutoAttack.MaxRange, 600.0
DR_BossCultLeader.MeleeAutoAttack.Cooldown, 2.6
DR_BossCultLeader.MeleeAutoAttack.StrengthCoefficient, 8.77
DR_BossCultLeader.RitualistSpawnRadius, 2300.0 
DR_BossCultLeader.RotatingCrossAbility.IntellectCoefficient, 8.21
DR_BossCultLeader.RotatingCrossAbility.CastTime, 3.0
DR_BossCultLeader.RotatingCrossAbility.DebuffDuration, 0.6
DR_BossCultLeader.RotatingCrossAbility.DebuffTickInterval, 1.0
DR_BossCultLeader.RotatingCrossAbility.InitialMinCooldown, 80.0
DR_BossCultLeader.RotatingCrossAbility.InitialMaxCooldown, 80.0
DR_BossCultLeader.RotatingCrossAbility.MinCooldown, 999.0
DR_BossCultLeader.RotatingCrossAbility.MaxCooldown, 999.0
DR_BossCultLeader.RotatingCrossAbility.BeamLength, 3600.0 
DR_BossCultLeader.RotatingCrossAbility.LifeSpan, 999.0
DR_BossCultLeader.RotatingCrossAbility.RotationFactor, 0.3
DR_BossCultLeader.RotatingCrossAbility.StartChargeUpDelay, 3.0
DR_BossCultLeader.RotatingCrossAbility.ChargeUpDuration, 3.0
DR_BossCultLeader.RotatingCrossAbility.BeamWidth, 100.0
DR_BossCultLeader.RitualistTurret.IntellectCoefficient, 4.1
DR_BossCultLeader.RitualistTurret.DebuffDuration, 0.6
DR_BossCultLeader.RitualistTurret.DebuffTickInterval, 1.0
DR_BossCultLeader.RitualistTurret.BeamLength, 320.0
DR_BossCultLeader.RitualistTurret.RotationFactor, 1.5
DR_BossCultLeader.RitualistTurret.Duration, 60.0
DR_BossCultLeader.RitualistTurret.StartChargeUpDelay, 1.5
DR_BossCultLeader.RitualistTurret.ChargeUpDuration, 1.5
DR_BossCultLeader.RitualistSacrificeDebuff.IntellectCoefficient, 0.81 
DR_BossCultLeader.RitualistSacrificeDebuff.DebuffDuration, 30.0 
DR_BossCultLeader.RitualistSacrificeDebuff.DebuffTickRate, 3.0 
DR_BossCultLeader.ChosenRitualistSizeBuff, 1.50
DR_BossCultLeader.ChosenForSacrifice.InitialMinCooldown, 8.0
DR_BossCultLeader.ChosenForSacrifice.InitialMaxCooldown, 8.0 
DR_BossCultLeader.ChosenForSacrifice.MinCooldown, 80.0
DR_BossCultLeader.ChosenForSacrifice.MaxCooldown, 80.0
DR_BossCultLeader.ChosenForSacrifice.NumberofChosen, 4;
DR_BossCultLeader.ChosenForSacrifice.WalkOffset, .5;
DR_BossCultLeader.Beam.MaxRange, 3000.0;
DR_BossCultLeader.Beam.Radius, 2000.0;
DR_BossCultLeader.Beam.BeamLifeSpan, 12.0;
DR_BossCultLeader.Defile.IntellectCoefficient, 11.05
DR_BossCultLeader.Defile.InitialMinCooldown, 10.0
DR_BossCultLeader.Defile.InitialMaxCooldown, 10.0
DR_BossCultLeader.Defile.MinCooldown, 25.0
DR_BossCultLeader.Defile.MaxCooldown, 25.0
DR_BossCultLeader.Defile.Radius, 1200.0
DR_BossCultLeader.Defile.CastTime, 5.0
DR_BossCultLeader.Defile.InRangeMagnitude, 1.0
DR_BossCultLeader.Defile.NotInRangeMagnitude, 0.40
DR_BossCultLeader.ResizingAoeCircles.InitialMinCooldown, 20
DR_BossCultLeader.ResizingAoeCircles.InitialMaxCooldown, 30 
DR_BossCultLeader.ResizingAoeCircles.MinCooldown, 30
DR_BossCultLeader.ResizingAoeCircles.MaxCooldown, 30
DR_BossCultLeader.ResizingAoeCircles.LeapTime, 1
DR_BossCultLeader.ResizingAoeCircles.ResizeAmount, 75.0  		; This is per tick * dt 
DR_BossCultLEader.ResizingAoeCircles.GoalReachRadius, 500.0				
DR_BossCultLeader.ResizingAoeCircles.StrengthCoefficient, 1.8
DR_BossCultLeader.ResizingAoeCircles.Spread, 0.2
DR_BossCultLeader.ResizingAoeCircles.DotStrengthCoefficient, 1.2
DR_BossCultLeader.ResizingAoeCircles.DotSpread, 0.2
DR_BossCultLeader.ResizingAoeCircles.DotDuration, 15
DR_BossCultLeader.ResizingAoeCircles.DotTickInterval, 0.5
DR_BossCultLeader.ResizingAoeCircles.KnockbackDistance, 2000.0
DR_BossCultLeader.ResizingAoeCircles.TotalRitualists, 24
DR_BossCultLeader.ResizingAoeCircles.RitualistStartWalkDelay, 4.950
DR_BossCultLeader.ResizingAoeCircles.RitualistWalkSpeed, 70.0
DR_BossCultLeader.ResizingAoeCircles.MinPostAbilityPadding, 4.0
DR_BossCultLeader.ResizingAoeCircles.MaxPostAbilityPadding, 6.0
DR_BossCultLeader.ResizingAoeCircles.CastTime, 3.0
DR_BossCultLeader.SoakBeam.InitialMinCooldown, 15.0
DR_BossCultLeader.SoakBeam.InitialMaxCooldown, 15.0
DR_BossCultLeader.SoakBeam.MinCooldown, 45.0
DR_BossCultLeader.SoakBeam.MaxCooldown, 45.0
DR_BossCultLeader.SoakBeam.StrengthCoefficientParty, 0.96
DR_BossCultLeader.SoakBeam.SpreadParty, 0.2		  
DR_BossCultLeader.SoakBeam.IntellectCoefficient, 0.10
DR_BossCultLeader.SoakBeam.BeamDuration, 10.0
DR_BossCultLeader.SoakBeam.TickInterval, 0.5
DR_BossCultLeader.SoakBeam.BossBuffDamageMultiplier, 1.3
DR_BossCultLeader.SoakBeam.HeroBuffDamageMultiplier, 1.2
DR_BossCultLeader.SoakBeam.BeamRadius, 200.0
DR_BossCultLeader.SacrificeBlood.MovementSpeedMultiplier, 0.4 ; Players are 60% slowed
DR_BossCultLeader.SacrificeBlood.DamageTakenMultiplier, 2.0 ; players also taking 100% increased damage
DR_BossCultLeader.SacrificeBlood.Radius, 600.0
DR_BossCultLeader.SacrificeBlood.RadiusPerSacrifice, 0.0 
DR_BossCultLeader.SacrificeBlood.SelfBuff.DamageScale, 1.5
DR_BossCultLeader.SacrificeBlood.SelfBuff.SizeScale, 1.2
DR_BossCultLeader.SacrificeBlood.SelfBuff.LingerTime, 20.0
DR_BossCultLeader.Grip.StrengthCoefficient, 7.11
DR_BossCultLeader.Grip.InitialCooldown, 27.0
DR_BossCultLeader.Grip.Cooldown, 34.0
DR_BossCultLeader.Grip.MinRange, 1500.0
DR_BossCultLeader.Grip.MaxRange, 7000.0
DR_BossCultLeader.Grip.CastingDuration, 4.0
DR_BossCultLeader.Grip.Hook.CollisionRadius, 100.0 ; in cm
DR_BossCultLeader.Grip.Slow.MovementSpeedMultiplier, 0.35 ; 65% slowed
DR_BossCultLeader.Grip.PullSpeedCentimetersPerSecond, 5000.0
DR_BossCultLeader.Grip.Slow.Duration, 4.0
DR_BossDemonPlant.MeleeAutoAttack.Cooldown, 2.2								; DEMON PLANT - MELEE AUTO ATTACK
DR_BossDemonPlant.MeleeAutoAttack.MaxRange, 600.0
DR_BossDemonPlant.MeleeAutoAttack.StrengthCoefficient, 6.1
DR_BossDemonPlant.TankSlamAoe.InitialCooldown, 10.0			; DEMON PLANT - BARBED BITE
DR_BossDemonPlant.TankSlamAoe.Cooldown, 20.0
DR_BossDemonPlant.TankSlamAoe.MaxRange, 600.0
DR_BossDemonPlant.TankSlamAoe.CastTime, 2.0
DR_BossDemonPlant.TankSlamAoe.PrimaryAttributeCoefficient, 11.72
DR_BossDemonPlant.TankSlamAoe.Radius, 900.0
DR_BossDemonPlant.TankSlamAoe.Angle, 90.0
DR_BossDemonPlant.TankSlamAoe.Height, 600.0
DR_BossDemonPlant.SpawnVine.InitialCooldown, 40.0							; DEMON PLANT - spwnvines
DR_BossDemonPlant.SpawnVine.Cooldown, 95.0
DR_BossDemonPlant.SpawnVine.Radius, 500.0
DR_BossDemonPlant.SpawnVine.Delay, 3.0
DR_BossDemonPlant.SpawnVine.SpawnPointCooldown, 8.0 ; Triggers after a vine dies on a spawn pont.
DR_BossDemonPlant.SpawnVine.StrengthCoefficient, 2.34
DR_BossDemonPlant.SpawnVine.KnockbackStrength, 800.0
DR_BossDemonPlant.SpawnVine.NumberofVinesPerCast, 2.0
DR_BossDemonPlant.ProjectileSpray.InitialMinCooldown, 16.0					; DEMON PLANT - spitflwrs
DR_BossDemonPlant.ProjectileSpray.InitialMaxCooldown, 16.0
DR_BossDemonPlant.ProjectileSpray.MinCooldown, 75.0
DR_BossDemonPlant.ProjectileSpray.MaxCooldown, 75.0
DR_BossDemonPlant.ProjectileSpray.MinPostAbilityPadding, 1.0
DR_BossDemonPlant.ProjectileSpray.MaxPostAbilityPadding, 1.0
DR_BossDemonPlant.ProjectileSpray.PieSlices, 8.0
DR_BossDemonPlant.ProjectileSpray.ChannelDuration, 10.0
DR_BossDemonPlant.ProjectileSpray.DelayBetweenProjectiles, 0.25
DR_BossDemonPlant.ProjectileSpray.ProjectileAirTime, 4.0
DR_BossDemonPlant.ProjectileSpray.SpawnAddDelay, 4.0
DR_BossDemonPlant.ProjectileSpray.SeedRadius, 200.0
DR_BossDemonPlant.ProjectileSpray.SprayMaxRadius, 2000.0
DR_BossDemonPlant.WakeUpAdds.InitialMinCooldown, 60.0						; DEMON PLANT - DEEP SLUMBER
DR_BossDemonPlant.WakeUpAdds.InitialMaxCooldown, 60.0
DR_BossDemonPlant.WakeUpAdds.MinCooldown, 65.0
DR_BossDemonPlant.WakeUpAdds.MaxCooldown, 65.0
DR_BossDemonPlant.WakeUpAdds.MinPostAbilityPadding, 0.0
DR_BossDemonPlant.WakeUpAdds.MaxPostAbilityPadding, 0.0
DR_BossDemonPlant.WakeUpAdds.CastTime, 1.5
DR_BossDemonPlant.WakeUpAdds.ChannelDuration, 12.0
DR_BossDemonPlant.WakeUpAdds.IncomingDamageMultiplier, 1.1
DR_BossDemonPlant.WakeUpAdds.IndividualWakeDelay, 0.5
DR_BossDemonPlant.SharedHealth.SharedDamageMultiplier, 0.40		; This does not auto-update the GE Description
DR_BarbedRoot.MeleeAutoAttack.Cooldown, 3.0					; BARBED ROOT - MELEE AUTO ATTACK
DR_BarbedRoot.MeleeAutoAttack.AgilityCoefficient, 2.67
DR_BarbedRoot.MeleeAutoAttack.MaxRange, 1000.0
DR_BarbedRoot.CastedSlam.MinInitialCooldown, 8.0			; BARBED ROOT - GROUND SLAM
DR_BarbedRoot.CastedSlam.MaxInitialCooldown, 25.0
DR_BarbedRoot.CastedSlam.Cooldown, 25.0
DR_BarbedRoot.CastedSlam.MaxRange, 1800.0
DR_BarbedRoot.CastedSlam.CastingDuration, 2.0
DR_BarbedRoot.CastedSlam.StrengthCoefficient, 4.89
DR_BarbedRoot.CastedSlam.Duration, 0.5
DR_BarbedRoot.CastedSlam.Angle, 60.0
DR_BarbedRoot.CastedSlam.StartRadius, 250.0
DR_BarbedRoot.CastedSlam.MaxRadius, 1900.0
DR_BarbedRoot.CastedSlam.WaveThickness, 250.0
DR_BarbedRoot.CastedSlam.KnockbackForce, 2000.0
DR_BarbedRoot.ChanneledAoe.PreCastTime, 1.5					; BARBED ROOT - THORN BARRAGE
DR_BarbedRoot.ChanneledAoe.MinRange, 800.0
DR_BarbedRoot.ChanneledAoe.ChannelingTickInterval, 1.5
DR_BarbedRoot.ChanneledAoe.ChannelDuration, 999.0
DR_BarbedRoot.ChanneledAoe.ChannelRadius, 6000.0
DR_BarbedRoot.ChanneledAoe.Cooldown, 0.0
DR_BarbedRoot.ChanneledAoe.InterruptCooldown, 12.0
DR_BarbedRoot.ChanneledAoe.DamageIntellectCoefficient, 0.85
DR_BarbedRoot.RangedAutoAttack.InitialMinCooldown, 0.0		; Disabled - Axel
DR_BarbedRoot.RangedAutoAttack.InitialMaxCooldown, 3.0
DR_BarbedRoot.RangedAutoAttack.Cooldown, 3.0
DR_BarbedRoot.RangedAutoAttack.AgilityCoefficient, 1.78
DR_BarbedRoot.RangedAutoAttack.MaxRange, 4000.0
DR_BarbedRoot.Grip.InitialMinCooldown, 5.0					; Disabled - Axel
DR_BarbedRoot.Grip.InitialMaxCooldown, 20.0
DR_BarbedRoot.Grip.MinCooldown, 24.0
DR_BarbedRoot.Grip.MaxCooldown, 24.0
DR_BarbedRoot.Grip.CastTime, 2.0
DR_BarbedRoot.Grip.MinRange, 1000.0
DR_BarbedRoot.Grip.MaxRange, 2500.0
DR_BarbedRoot.Grip.PullSpeed, 5000.0
DR_BarbedRoot.Grip.PrePullDelay, 2.0
DR_BarbedRoot.Grip.StrengthCoefficient, 3.45
DR_BarbedRoot.Grip.Slow.MovementSpeedMultiplier, 0.35 ; 65% slowed
DR_BarbedRoot.Grip.Slow.Duration, 4.0
DR_CultistSickle.MeleeAutoAttack.StrengthCoefficient, 0.67
DR_CultistSickle.MeleeAutoAttack.MaxRange, 450.0
DR_CultistSickle.MeleeAutoAttack.Cooldown, 1.7
DR_CultistSickle.InitialRangedAttack.StrengthCoefficient, 1.55
DR_CultistSickle.InitialRangedAttack.MaxRange, 4000.0
DR_CultistSickle.InitialRangedAttack.InitialMinCooldown, 5.0
DR_CultistSickle.InitialRangedAttack.InitialMaxCooldown, 24.0
DR_CultistSickle.InitialRangedAttack.Cooldown, 24.0
DR_Mancatcher.MeleeAutoAttack.StrengthCoefficient, 1.18
DR_Mancatcher.MeleeAutoAttack.MaxRange, 500.0
DR_Mancatcher.MeleeAutoAttack.Cooldown, 1.8
DR_Mancatcher.Slow.MovementSpeedMultiplier, 0.35 ; 65% slowed
DR_Mancatcher.Slow.MaxRange, 500.0
DR_Mancatcher.Slow.Duration, 4.0
DR_Mancatcher.Grip.StrengthCoefficient, 3.45
DR_Mancatcher.Grip.InitialMinCooldown, 5.0
DR_Mancatcher.Grip.InitialMaxCooldown, 18.0
DR_Mancatcher.Grip.Cooldown, 26.0
DR_Mancatcher.Grip.MinRange, 1000.0
DR_Mancatcher.Grip.MaxRange, 4000.0
DR_Mancatcher.Grip.PullSpeedPerCentimeter, 5000.0
DR_Mancatcher.Grip.PrePullDelay, 2.0
DR_Mancatcher.AOECone.MaxRange, 500.0
DR_Mancatcher.AOECone.Cooldown, 15.0
DR_Mancatcher.AOECone.InitialMinCooldown, 5.0
DR_Mancatcher.AOECone.InitialMaxCooldown, 14.0
DR_Mancatcher.AOECone.Pie.AngleWidth, 70.0
DR_Mancatcher.AOECone.Pie.MinRadius, 0.0
DR_Mancatcher.AOECone.Pie.MaxRadius, 700.0
DR_Mancatcher.AOECone.Pie.Height, 600.0
DR_Mancatcher.AOECone.Damage.StrengthCoefficient, 2.0
DR_BloodfangMauler.MeleeAutoAttack.StrengthCoefficient, 1.18
DR_BloodfangMauler.MeleeAutoAttack.MaxRange, 500.0
DR_BloodfangMauler.MeleeAutoAttack.Cooldown, 1.8
DR_BloodfangMauler.AOECone.MaxRange, 500.0
DR_BloodfangMauler.AOECone.Cooldown, 15.0
DR_BloodfangMauler.AOECone.InitialMinCooldown, 5.0
DR_BloodfangMauler.AOECone.InitialMaxCooldown, 14.0
DR_BloodfangMauler.AOECone.Pie.AngleWidth, 70.0
DR_BloodfangMauler.AOECone.Pie.MinRadius, 0.0
DR_BloodfangMauler.AOECone.Pie.MaxRadius, 600.0
DR_BloodfangMauler.AOECone.Pie.Height, 500.0
DR_BloodfangMauler.AOECone.Damage.StrengthCoefficient, 2.0
DR_BloodfangMauler.JumpBehind.InitialMinCooldown, 5.0
DR_BloodfangMauler.JumpBehind.InitialMaxCooldown, 24.0
DR_BloodfangMauler.JumpBehind.Cooldown, 32.0
DR_BloodfangMauler.JumpBehind.CastTime, 0.35
DR_BloodfangMauler.JumpBehind.MinRange, 400.0
DR_BloodfangMauler.JumpBehind.MaxRange, 3000.0
DR_BloodfangMauler.JumpBehind.DistanceBehindTarget, 300.0
DR_BloodfangMauler.JumpBehind.AfterJumpConeRange, 600.0
DR_BloodfangMauler.JumpBehind.AfterJumpConeAngle, 70.0
DR_Slaughtervine.AutoAttackMelee.Cooldown, 1.50
DR_Slaughtervine.AutoAttackMelee.MaxRange, 400
DR_Slaughtervine.AutoAttackMelee.StrengthCoefficient, 0.53
DR_Slaughtervine.PassiveReflectDamageMultiplier, 0.10		; This does not auto-update the GE Description
