name,value
CM_ElfLookout.AOESoak.UnsoakedDamageRadius, 5000.0
CM_ElfLookout.AOESoak.PostAbilityPadding, 4.0
CM_ElfLookout.QuickShots.InitialMinCooldown, 7.0
CM_ElfLookout.QuickShots.InitialMaxCooldown, 20.0
CM_ElfLookout.QuickShots.MinCooldown, 24.0
CM_ElfLookout.QuickShots.MaxCooldown, 24.0
CM_ElfLookout.QuickShots.InterruptCooldown, 14.0
CM_ElfLookout.QuickShots.MaxRange, 5000.0
CM_ElfLookout.QuickShots.StrengthCoefficient, 1.31
CM_ElfLookout.QuickShots.PreCastTime, 1.0 	        ; careful with these - can mess up anim
CM_ElfLookout.QuickShots.ChannelDuration, 6.0       ; careful with these - can mess up anim
CM_ElfLookout.QuickShots.TickInterval, 0.428 	    ; careful with these - can mess up anim
CM_ElfLookout.QuickShots.MinPostAbilityPadding, 2.0
CM_ElfLookout.QuickShots.MaxPostAbilityPadding, 2.0
CM_ArcanePrison.TickPeriod, 1.0
CM_ArcanePrison.HealthPercentagePerTick, 0.10 ; drains 5% of max health each tick 
CM_ElfEnforcer.MeleeAutoAttack.StrengthCoefficient, 2.89 
CM_ElfEnforcer.MeleeAutoAttack.Spread, 0.2
CM_ElfEnforcer.MeleeAutoAttack.MinCooldown, 2.8
CM_ElfEnforcer.MeleeAutoAttack.MaxCooldown, 2.8
CM_ElfEnforcer.MeleeAutoAttack.MaxRange, 500.0
CM_ElfEnforcer.Charge.StrengthCoefficient, 4.21
CM_ElfEnforcer.Charge.Spread, 0.2
CM_ElfEnforcer.Charge.MinCooldown, 12.0
CM_ElfEnforcer.Charge.MaxCooldown, 18.0
CM_ElfEnforcer.Charge.InitialMinCooldown, 8.0
CM_ElfEnforcer.Charge.InitialMaxCooldown, 14.0
CM_ElfEnforcer.Charge.MinRange, 500.0
CM_ElfEnforcer.Charge.MaxRange, 2000.0
CM_ElfEnforcer.Charge.KnockbackImpulse, 500.0
CM_ElfEnforcer.CrystalShockwave.StrengthCoefficient, 1.00
CM_ElfEnforcer.CrystalShockwave.Spread, 0.2
CM_ElfEnforcer.CrystalShockwave.MinInitialCooldown, 0.0
CM_ElfEnforcer.CrystalShockwave.MaxInitialCooldown, 0.0
CM_ElfEnforcer.CrystalShockwave.MinCooldown, 0.0
CM_ElfEnforcer.CrystalShockwave.MaxCooldown, 0.0
CM_ElfEnforcer.CrystalShockwave.DebuffDuration, 2.0
CM_ElfEnforcer.CrystalShockwave.TickRate, 1.0
CM_ElfEnforcer.CrystalShockwave.DebuffCoefficient, 0.25
CM_ElfEnforcer.CrystalShockwave.ProccChance, 0.10
CM_ElfEnforcer.CrystalShockwave.Radius, 750.0
CM_ElfEnforcer.ChannelAoeDot.StrengthCoefficient, 0.75
CM_ElfEnforcer.ChannelAoeDot.InitialMinCooldown, 9.0
CM_ElfEnforcer.ChannelAoeDot.InitialMaxCooldown, 18.0
CM_ElfEnforcer.ChannelAoeDot.MinCooldown, 30.0
CM_ElfEnforcer.ChannelAoeDot.MaxCooldown, 40.0
CM_ElfEnforcer.ChannelAoeDot.ChannelDuration, 3.15
CM_ElfEnforcer.ChannelAoeDot.TickInterval, 1.0
CM_ElfEnforcer.ChannelAoeDot.Radius, 800
CM_ElfEnforcer.ChannelAoeDot.CastTime, 2.0
CM_ElfEnforcer.ChannelAoeDot.DebuffDuration, 3.0
CM_ElfEnforcer.ChannelAoeDot.DebuffTickRate, 1.5
CM_ElfEnforcer.ChannelAoeDot.MinCancelCooldown, 30.0
CM_ElfEnforcer.ChannelAoeDot.MaxCancelCooldown, 40.0
CM_ElfEnforcer.Protect.InitialMinCooldown, 10
CM_ElfEnforcer.Protect.InitialMaxCooldown, 13
CM_ElfEnforcer.Protect.MinCooldown, 20.0
CM_ElfEnforcer.Protect.MaxCooldown, 20.0
CM_ElfEnforcer.Protect.MinPostAbilityPadding, 1.5
CM_ElfEnforcer.Protect.MaxPostAbilityPadding, 1.5
CM_ElfEnforcer.Protect.ChannelDuration, 6.0
CM_ElfEnforcer.Protect.AbsorbMaxHealthFraction, 0.0
CM_ElfEnforcer.Protect.DamageReflectFraction, 1.0
CM_ElfEnforcer.Protect.ExplosionRadius, 800.0
CM_ElfEnforcer.ProtectHalfCircle.InitialMinCooldown, 10
CM_ElfEnforcer.ProtectHalfCircle.InitialMaxCooldown, 23
CM_ElfEnforcer.ProtectHalfCircle.MinCooldown, 35.0
CM_ElfEnforcer.ProtectHalfCircle.MaxCooldown, 35.0
CM_ElfEnforcer.ProtectHalfCircle.MinPostAbilityPadding, 1.5
CM_ElfEnforcer.ProtectHalfCircle.MaxPostAbilityPadding, 1.5
CM_ElfEnforcer.ProtectHalfCircle.ChannelDuration, 6.0
CM_ElfEnforcer.ProtectHalfCircle.ExplosionPie.MaxRadius, 10000.0
CM_ElfEnforcer.ProtectHalfCircle.ExplosionPie.MinRadius, 0.0
CM_ElfEnforcer.ProtectHalfCircle.ExplosionPie.AngleWidth, 180.0
CM_ElfEnforcer.ProtectHalfCircle.ExplosionPie.Height, 400.0
CM_ElfEnforcer.ProtectHalfCircle.AbsorbConeAngle, 180.0
CM_ElfEnforcer.ProtectHalfCircle.MinimumDamageScalar, 2.5 ; Scales with primary attribute and dungeon difficulty damage multiplier
CM_ElfEnforcer.ProtectHalfCircle.DamageReflectFraction, 1.0
CM_ElfEnforcer.TankSlam.CastTime, 2.0
CM_ElfEnforcer.TankSlam.InitialMinCooldown, 7
CM_ElfEnforcer.TankSlam.InitialMaxCooldown, 9
CM_ElfEnforcer.TankSlam.MinCooldown, 15.0
CM_ElfEnforcer.TankSlam.MaxCooldown, 15.0
CM_ElfEnforcer.TankSlam.MinPostAbilityPadding, 1.5
CM_ElfEnforcer.TankSlam.MaxPostAbilityPadding, 1.5
CM_ElfEnforcer.TankSlam.MaxRange, 600.0
CM_ElfEnforcer.TankSlam.StrengthCoefficient, 6.32
CM_ElfEnforcer.TankSlam.ArmorMultiplier, 0.8
CM_ElfEnforcer.TankSlam.Duration, 6.0
CM_ElfInterrogator.AutoAttack.StrengthCoefficient, 0.83
CM_ElfInterrogator.Autoattack.Spread, 0.2
CM_ElfInterrogator.Autoattack.MinCooldown, 1.1
CM_ElfInterrogator.Autoattack.MaxCooldown, 1.1
CM_ElfInterrogator.Autoattack.MaxRange, 500.0
CM_ElfInterrogator.IncreaseDamageTakenDebuff.Duration, 5.0
CM_ElfInterrogator.IncreaseDamageTakenDebuff.PercentageDamageBonus, 0.01
CM_ElfInterrogator.WickedStrike.InitialMinCooldown, 12
CM_ElfInterrogator.WickedStrike.InitialMaxCooldown, 28
CM_ElfInterrogator.WickedStrike.MinCooldown, 30
CM_ElfInterrogator.WickedStrike.MaxCooldown, 30
CM_ElfInterrogator.WickedStrike.CountDown, 2.0 ; Time its invisible 
CM_ElfInterrogator.WickedStrike.MaxRange, 4000.0
CM_ElfInterrogator.WickedStrike.CastTime, 3.0
CM_ElfInterrogator.WickedStrike.Damage.StrengthCoefficient, 3.5
CM_ElfInterrogator.WickedStrike.Dot.StrengthCoefficient, 2.41
CM_ElfInterrogator.WickedStrike.Dot.Duration, 6.0
CM_ElfInterrogator.WickedStrike.Dot.TickInterval, 1.5
CM_ElfGoon.AutoAttack.DamageStrengthCoefficient, 1.12
CM_ElfGoon.AutoAttack.Spread, 0.2
CM_ElfGoon.AutoAttack.MinCooldown, 2.1
CM_ElfGoon.AutoAttack.MaxCooldown, 2.1 
CM_ElfGoon.AutoAttack.MaxRange, 500.0
CM_ElfGoon.RangedSlow.Duration, 5.0
CM_ElfGoon.RangedSlow.InitialMinCooldown, 6.0
CM_ElfGoon.RangedSlow.InitialMaxCooldown, 25.0
CM_ElfGoon.RangedSlow.MinCooldown, 20.0
CM_ElfGoon.RangedSlow.MaxCooldown, 20.0
CM_ElfGoon.RangedSlow.MovementSpeedMultiplier, 0.6 ; 40% slowed
CM_ElfGoon.RangedSlow.MaxRange, 800.0
CM_ElfGoon.RangedSlow.CastTime, 1.5
CM_ElfGoon.RangedSlow.MinCancelCooldown, 20.0
CM_ElfGoon.RangedSlow.MaxCancelCooldown, 20.0
CM_ElfGoon.FirstThreatProjectile.InitialMinCooldown, 4.0
CM_ElfGoon.FirstThreatProjectile.InitialMaxCooldown, 22.0
CM_ElfGoon.FirstThreatProjectile.Cooldown, 16.0
CM_ElfGoon.FirstThreatProjectile.MaxRange, 4000.0
CM_ElfGoon.FirstThreatProjectile.CastTime, 1.5
CM_ElfGoon.FirstThreatProjectile.StrengthCoefficient, 0.93
CM_ElfTaskmaster.AutoAttack.DamageStrengthCoefficient, 1.71
CM_ElfTaskmaster.AutoAttack.Spread, 0.2
CM_ElfTaskmaster.AutoAttack.MinCooldown, 2.5
CM_ElfTaskmaster.AutoAttack.MaxCooldown, 2.5 
CM_ElfTaskmaster.AutoAttack.MaxRange, 500.0
CM_ElfTaskmaster.InvertLife.StrengthCoefficient, 1.00					; CUT
CM_ElfTaskmaster.InvertLife.Spread, 0.2
CM_ElfTaskmaster.InvertLife.CastDuration, 2.5
CM_ElfTaskmaster.InvertLife.Radius, 1000
CM_ElfTaskmaster.InvertLife.MinCooldown, 25
CM_ElfTaskmaster.InvertLife.MaxCooldown, 25
CM_ElfTaskmaster.InvertLife.InitalMinCooldown, 6
CM_ElfTaskmaster.InvertLife.InitalMaxCooldown, 14
CM_ElfTaskmaster.InvertLife.NegateLifeDebuff.Duration, 5.0
CM_ElfTaskmaster.InvertLife.NegateLifeDebuff.HealSign, -0.25
CM_ElfTaskmaster.RandomForceThreat.Duration, 10.0						; CUT
CM_ElfTaskmaster.RandomForceThreat.InitialMinCooldown, 15.0
CM_ElfTaskmaster.RandomForceThreat.InitialMaxCooldown, 25.0
CM_ElfTaskmaster.RandomForceThreat.CallGoonRadius, 1000.0
CM_ElfTaskmaster.RandomForceThreat.MinCooldown, 90.0
CM_ElfTaskmaster.RandomForceThreat.MaxCooldown, 90.0
CM_ElfTaskmaster.RandomForceThreat.CastTime, 1.0
CM_ElfTaskmaster.RandomForceThreat.MaxRange, 3000.0
CM_ElfTaskmaster.RandomForceThreat.MinCancelCooldown, 90.0
CM_ElfTaskmaster.RandomForceThreat.MaxCancelCooldown, 90.0
CM_ElfTaskmaster.RandomForceThreat.PostAbilityPadding, 3.0
CM_ElfTaskmaster.ChainHook.CastDuration, 0.5							; CUT
CM_ElfTaskmaster.ChainHook.InitialMinCooldown, 7.0
CM_ElfTaskmaster.ChainHook.InitialMaxCooldown, 16.0
CM_ElfTaskmaster.ChainHook.MinCooldown, 35.0
CM_ElfTaskmaster.ChainHook.MaxCooldown, 35.0
CM_ElfTaskmaster.ChainHook.PullSpeed, 3000 ; (cm/s)
CM_ElfTaskmaster.ChainHook.SlowDebuff.MovementSpeedMultiplier, 0.7 ; 
CM_ElfTaskmaster.ChainHook.SlowDebuff.Duration, 5
CM_ElfTaskmaster.ChainHook.MinRange, 200.0
CM_ElfTaskmaster.ChainHook.MaxRange, 4000.0
CM_ElfTaskmaster.ChainHook.MinCancelCooldown, 4.0
CM_ElfTaskmaster.ChainHook.MaxCancelCooldown, 4.0
CM_ElfTaskmaster.MeanCleave.StrengthCoefficient, 6.00					; CUT
CM_ElfTaskmaster.MeanCleave.CastDuration, 1.5
CM_ElfTaskmaster.MeanCleave.Spread, 0.2
CM_ElfTaskmaster.MeanCleave.MinCooldown, 12.0
CM_ElfTaskmaster.MeanCleave.MaxCooldown, 12.0
CM_ElfTaskmaster.MeanCleave.InitialMinCooldown, 9.0
CM_ElfTaskmaster.MeanCleave.InitialMaxCooldown, 11.0
CM_ElfTaskmaster.MeanCleave.Radius, 700.0
CM_ElfTaskmaster.MeanCleave.Angle, 100.0
CM_ElfTaskmaster.MeanCleave.MaxRange, 600.0
CM_ElfTaskmaster.MeanCleave.MinCancelCooldown, 15.0
CM_ElfTaskmaster.MeanCleave.MaxCancelCooldown, 15.0
CM_ElfTaskmaster.MeanCleave.PostAbilityPadding, 3.0
CM_ElfTaskmaster.ConePull.InitialMinCooldown, 1.0   ; Cooldown here does not matter much (if it is not too long). It will be triggered after MarkForPull plus its PostAbilityPadding.
CM_ElfTaskmaster.ConePull.InitialMaxCooldown, 1.0
CM_ElfTaskmaster.ConePull.MinCooldown, 1.0
CM_ElfTaskmaster.ConePull.MaxCooldown, 1.0
CM_ElfTaskmaster.ConePull.StrengthCoefficient, 3.14
CM_ElfTaskmaster.ConePull.CastDuration, 2.0
CM_ElfTaskmaster.ConePull.Radius, 600.0
CM_ElfTaskmaster.ConePull.MaxRange, 4500.0
CM_ElfTaskmaster.ConePull.MinCancelCooldown, 1.0
CM_ElfTaskmaster.ConePull.MaxCancelCooldown, 1.0
CM_ElfTaskmaster.ConePull.PostAbilityPadding, 3.0
CM_ElfTaskmaster.ConePull.PullDuration, 0.25
CM_ElfTaskmaster.ConePull.Dot.Dot.Duration, 6.0	
CM_ElfTaskmaster.ConePull.Dot.TickInterval, 2.0
CM_ElfTaskmaster.ConePull.Dot.StrengthCoefficient, 1.01
CM_ElfTaskmaster.MarkForPull.InitialMinCooldown, 8.0
CM_ElfTaskmaster.MarkForPull.InitialMaxCooldown, 29.0
CM_ElfTaskmaster.MarkForPull.MinCooldown, 34.0
CM_ElfTaskmaster.MarkForPull.MaxCooldown, 34.0
CM_ElfTaskmaster.MarkForPull.MinPostAbilityPadding, 0.5
CM_ElfTaskmaster.MarkForPull.MaxPostAbilityPadding, 0.5
CM_ElfTaskmaster.MarkForPull.Radius, 600.0
CM_ElfTaskmaster.MarkForPull.MaxRange, 4000.0
CM_ElfTaskmaster.MarkForPull.Duration, 3.25					; Any shorter than this and he won't cast ConePull
CM_EarthElemental.AutoAttack.StrengthCoefficient, 6.21
CM_EarthElemental.AutoAttack.MinCooldown, 3.5
CM_EarthElemental.AutoAttack.MaxCooldown, 3.5
CM_EarthElemental.AutoAttack.Spread, 0.2
CM_EarthElemental.AutoAttack.MaxRange, 500.0 
CM_EarthElemental.Upheaval.StrengthCoefficient, 4.00 
CM_EarthElemental.Upheaval.InitialMinCooldown, 40
CM_EarthElemental.Upheaval.InitalMaxCooldown, 40
CM_EarthElemental.Upheaval.MinCooldown, 40
CM_EarthElemental.Upheaval.MaxCooldown, 40
CM_EarthElemental.Upheaval.Spread, 0.2
CM_EarthElemental.Upheaval.CastTime, 3.0
CM_EarthElemental.Upheaval.Radius, 300.0
CM_EarthElemental.BurrowedStrike.StrengthCoefficient, 3.65
CM_EarthElemental.BurrowedStrike.InitalMinCooldown, 20
CM_EarthElemental.BurrowedStrike.InitialMaxCooldown, 26
CM_EarthElemental.BurrowedStrike.MinCooldown, 40
CM_EarthElemental.BurrowedStrike.MaxCooldown, 40
CM_EarthElemental.BurrowedStrike.Spread, 0.2
CM_EarthElemental.BurrowedStrike.StrikeInterval, 0.2
CM_EarthElemental.BurrowedStrike.PopUpInterval, 1.0
CM_EarthElemental.BurrowedStrike.Radius, 200
CM_EarthElemental.BurrowedStrike.StrikeCount, 5.0
CM_EarthElemental.EarthStomp.StrengthCoefficient, 2.75
CM_EarthElemental.EarthStomp.InitalMinCooldown, 10.0
CM_EarthElemental.EarthStomp.InitialMaxCooldown, 14.0
CM_EarthElemental.EarthStomp.MinCooldown, 24.0
CM_EarthElemental.EarthStomp.MaxCooldown, 24.0
CM_EarthElemental.EarthStomp.Spread, 0.2
CM_EarthElemental.EarthStomp.Radius, 1000.0 
CM_EarthElemental.EarthBreaker.StrengthCoefficient, 3.15
CM_EarthElemental.EarthBreaker.InitalMinCooldown, 5.0
CM_EarthElemental.EarthBreaker.InitalMaxCooldown, 8.0
CM_EarthElemental.EarthBreaker.MinCooldown, 15.0
CM_EarthElemental.EarthBreaker.MaxCooldown, 15.0
CM_EarthElemental.EarthBreaker.CastTime, 2.0
CM_EarthElemental.EarthBreaker.ConeRange, 2000
CM_EarthElemental.EarthBreaker.ConeAngle, 45.0
CM_EarthElemental.EarthBreaker.MovementSpeedMultiplier, 0.4 ; 60% slowed
CM_EarthElemental.EarthBreaker.SlowDuration, 5.0
CM_EarthElemental.EarthBreaker.Spread, 0.2
CM_EarthElemental.EarthBreaker.MinCancelCooldown, 15.0
CM_EarthElemental.EarthBreaker.MaxCancelCooldown, 15.0
CM_EarthElemental.CastAoeDamage.InitialMinCooldown, 8.0
CM_EarthElemental.CastAoeDamage.InitialMaxCooldown, 8.0
CM_EarthElemental.CastAoeDamage.MinCooldown, 8.0
CM_EarthElemental.CastAoeDamage.MaxCooldown, 8.0
CM_EarthElemental.CastAoeDamage.CastTime, 2.0
CM_EarthElemental.CastAoeDamage.Radius, 4000.0
CM_EarthElemental.CastAoeDamage.StrengthCoefficient, 3.23
CM_EarthElemental.CastAoeDamage.Debuff.Duration, 12.0
CM_EarthElemental.CastAoeDamage.Debuff.DamageTakenFromThisMultiplier, 1.10
CM_RubiliteFocus.Vulnerable.Duration, 8.0
CM_RubiliteFocus.Vulnerable.IncomingDamageMultiplier, 4.0
CM_RubiliteAurastone.ChasingLaser.InitalMinCooldown, 2.0
CM_RubiliteAurastone.ChasingLaser.InitalMaxCooldown, 2.0
CM_RubiliteAurastone.ChasingLaser.MinCooldown, 1.5
CM_RubiliteAurastone.ChasingLaser.MaxCooldown, 1.5
CM_RubiliteAurastone.ChasingLaser.MaxRange, 5500.0
CM_RubiliteAurastone.ChasingLaser.Width, 150.0
CM_RubiliteAurastone.ChasingLaser.ChaseSpeed, 300.0
CM_RubiliteAurastone.ChasingLaser.CastTime, 1.0
CM_RubiliteAurastone.ChasingLaser.ChannelingDuration, 2.0
CM_RubiliteAurastone.ChasingLaser.TickInterval, 1.5
CM_RubiliteAurastone.ChasingLaser.IntCoefficient, 3.0
CM_RubiliteAurastone.ChasingLaser.Spread, 0.2
CM_RubiliteAurastone.ChasingLaser.LingerTime, 18.0
CM_RubiliteAurastone.LockOnLaser.InitalMinCooldown, 2.0
CM_RubiliteAurastone.LockOnLaser.InitalMaxCooldown, 2.0
CM_RubiliteAurastone.LockOnLaser.MinCooldown, 1.5
CM_RubiliteAurastone.LockOnLaser.MaxCooldown, 1.5
CM_RubiliteAurastone.LockOnLaser.MaxRange, 5500.0
CM_RubiliteAurastone.LockOnLaser.CastTime, 2.0
CM_RubiliteAurastone.LockOnLaser.ChannelingDuration, 4.0
CM_RubiliteAurastone.LockOnLaser.TickInterval, 1.0
CM_RubiliteAurastone.LockOnLaser.IntCoefficient, 0.38
CM_RubiliteAurastone.LockOnLaser.Spread, 0.2
CM_RubiliteAurastone.LockOnLaser.LingerTime, 18.0
CM_RubiliteAurastone.Vulnerable.Duration, 8.0
CM_RubiliteAurastone.Vulnerable.IncomingDamageMultiplier, 4.0
DR_Slaughtervine.Dormant.Awaken.CastTime, 0.5
CM_RubiliteTriggerstone.Trap.ImmobilizeDuration, 4.0
CM_RubiliteTriggerstone.Trap.DamageDelay, 0.0
CM_RubiliteTriggerstone.Trap.DamageDuration, 4.0
CM_RubiliteTriggerstone.Trap.TickInterval, 1.0
CM_RubiliteTriggerstone.Trap.IntCoefficient, 3.25
CM_RubiliteTriggerstone.Trap.Spread, 0.2
CM_RubiliteTriggerstone.Trap.DamageRadius, 300.0
CM_RubiliteTriggerstone.Trap.TriggerRadius, 150.0
CM_ImpatientBrawler.MeleeAutoAttack.StrengthCoefficient, 1.0
CM_ImpatientBrawler.MeleeAutoAttack.Spread, 0.4
CM_ImpatientBrawler.MeleeAutoAttack.MaxRange, 500.0
CM_ImpatientBrawler.MeleeAutoAttack.MinCooldown, 2.0
CM_ImpatientBrawler.MeleeAutoAttack.MaxCooldown, 2.0 
CM_BlackburnMantrader.MeleeAutoAttack.StrengthCoefficient, 1.2
CM_BlackburnMantrader.MeleeAutoAttack.Spread, 0.4
CM_BlackburnMantrader.MeleeAutoAttack.MaxRange, 500.0
CM_BlackburnMantrader.MeleeAutoAttack.MinCooldown, 2.0
CM_BlackburnMantrader.MeleeAutoAttack.MaxCooldown, 2.0 
CM_BlackburnMantrader.CastedRangedProjectile.IntellectCoefficient, 2.0
CM_BlackburnMantrader.CastedRangedProjectile.Spread, 0.4
CM_BlackburnMantrader.CastedRangedProjectile.CastTime, 2.0
CM_BlackburnMantrader.CastedRangedProjectile.MaxRange, 4000.0
CM_BlackburnMantrader.CastedRangedProjectile.InitalMinCooldown, 0.0
CM_BlackburnMantrader.CastedRangedProjectile.InitalMaxCooldown, 0.0
CM_BlackburnMantrader.CastedRangedProjectile.MinCooldown, 0.0
CM_BlackburnMantrader.CastedRangedProjectile.MaxCooldown, 0.0
CM_BlackburnMantrader.CastedRangedProjectile.InterruptCooldown, 6.0
CM_BlackburnMantrader.CastedRangedProjectile.Debuff.MovementSpeedMultiplier, 0.6 ; Movement speed is multipied by this
CM_BlackburnMantrader.CastedRangedProjectile.Debuff.Duration, 6.0
CM_BlackburnMantrader.LargeCastedRangedProjectile.IntellectCoefficient, 10.0
CM_BlackburnMantrader.LargeCastedRangedProjectile.Spread, 0.2
CM_BlackburnMantrader.LargeCastedRangedProjectile.CastTime, 4.0
CM_BlackburnMantrader.LargeCastedRangedProjectile.MaxRange, 4000.0
CM_BlackburnMantrader.LargeCastedRangedProjectile.InitalMinCooldown, 7.0
CM_BlackburnMantrader.LargeCastedRangedProjectile.InitalMaxCooldown, 12.0
CM_BlackburnMantrader.LargeCastedRangedProjectile.MinCooldown, 15.0
CM_BlackburnMantrader.LargeCastedRangedProjectile.MaxCooldown, 15.0
CM_BlackburnMantrader.LargeCastedRangedProjectile.InterruptCooldown, 15.0
CM_BlackburnMantrader.CastedRoot.CastTime, 2.0
CM_BlackburnMantrader.CastedRoot.MaxRange, 4000.0	
CM_BlackburnMantrader.CastedRoot.InitalMinCooldown, 8.0
CM_BlackburnMantrader.CastedRoot.InitalMaxCooldown, 15.0
CM_BlackburnMantrader.CastedRoot.MinCooldown, 12.0
CM_BlackburnMantrader.CastedRoot.MaxCooldown, 12.0
CM_BlackburnMantrader.CastedRoot.InterruptCooldown, 6.0
CM_BlackburnMantrader.CastedRoot.RootDebuff.Duration, 6.0
CM_ElfWarden.BurstingBarrier.MinCooldown, 25.0
CM_ElfWarden.BurstingBarrier.MaxCooldown, 25.0
