name,value
Weapon.InstantDamageAccumulativeDebuff.Cooldown, 90.0
Weapon.InstantDamageAccumulativeDebuff.Duration, 15.0
Weapon.InstantDamageAccumulativeDebuff.MaxDamageCoefficient, 42.5
Weapon.InstantDamageAccumulativeDebuff.AccumulativeDamageFactor, 0.10

Weapon.CastedHealAndDamageChannel.CastDuration, 0.5
Weapon.CastedHealAndDamageChannel.ChannelDuration, 3.0
Weapon.CastedHealAndDamageChannel.TickInterval, 0.5
Weapon.CastedHealAndDamageChannel.TargetMaxRange, 3000.0
Weapon.CastedHealAndDamageChannel.HealAoeRadius, 3000.0
Weapon.CastedHealAndDamageChannel.DamageAoeRadius, 700.0
Weapon.CastedHealAndDamageChannel.PrimaryAttributeCoefficient, 6.07
Weapon.CastedHealAndDamageChannel.DamageToHealMultiplier, 1.0
Weapon.CastedHealAndDamageChannel.MaxFriendlyTargets, 3.0
Weapon.CastedHealAndDamageChannel.DamageFalloffTargetCountThreshold, 3.0
Weapon.CastedHealAndDamageChannel.Cooldown, 60.0
Weapon.CastedHealAndDamageChannel.FirstOverhealDelay, 0.2
Weapon.CastedHealAndDamageChannel.SecondOverhealDelay, 0.0

Weapon.CastedBuffStacksHealOnDamage.AoeRadius, 6000.0
Weapon.CastedBuffStacksHealOnDamage.CastDuration, 1.5
Weapon.CastedBuffStacksHealOnDamage.Duration, 30.0
Weapon.CastedBuffStacksHealOnDamage.Cooldown, 120.0
Weapon.CastedBuffStacksHealOnDamage.StacksCapPerTarget, 20.0
Weapon.CastedBuffStacksHealOnDamage.MaxStacks, 60.0
Weapon.CastedBuffStacksHealOnDamage.PrimaryAttributeCoefficient, 4.19
Weapon.CastedBuffStacksHealOnDamage.CooldownReductionInSecondsPerStack, 0.3

Weapon.CleaveDamageBuffCooldownReduction.MeleeRange, 500.0
Weapon.CleaveDamageBuffCooldownReduction.PrimaryAttributeCoefficient, 7.39
Weapon.CleaveDamageBuffCooldownReduction.Cleave.PrimaryAttributeCoefficient, 2.874
Weapon.CleaveDamageBuffCooldownReduction.Cleave.DamageFalloffTargetCountThreshold, 3.0
Weapon.CleaveDamageBuffCooldownReduction.Cleave.Radius, 700.0
Weapon.CleaveDamageBuffCooldownReduction.Cleave.AngleCutoff, 210
Weapon.CleaveDamageBuffCooldownReduction.Buff.Duration, 6.0
Weapon.CleaveDamageBuffCooldownReduction.Buff.CooldownRecoveryMultiplier, 3.0
Weapon.CleaveDamageBuffCooldownReduction.Buff.AddedExpertise, 0.00	;removed
Weapon.CleaveDamageBuffCooldownReduction.CooldownReduction, 30.0	;disabled	
Weapon.CleaveDamageBuffCooldownReduction.ChargesIncrease, 1.0		;disabled
Weapon.CleaveDamageBuffCooldownReduction.Cooldown, 60.0
Weapon.CleaveDamageBuffCooldownReduction.Charge.CastingDuration, 0.15 ;Was 0.5
Weapon.CleaveDamageBuffCooldownReduction.Charge.ArrivalRange, 200.0
Weapon.CleaveDamageBuffCooldownReduction.Charge.MaxRange, 2000.0
Weapon.CleaveDamageBuffCooldownReduction.Charge.Speed, 5000.0
Weapon.CleaveDamageBuffCooldownReduction.PostChargeDelay, 0.5

Weapon.StunDotAoeDamageSlow.MaxRange, 3000.0
Weapon.StunDotAoeDamageSlow.Cooldown, 30.0
Weapon.StunDotAoeDamageSlow.Stun.Duration, 3.0
Weapon.StunDotAoeDamageSlow.Stun.Dot.PrimaryAttributeCoefficient, 1.74
Weapon.StunDotAoeDamageSlow.Stun.Dot.TickInterval, 1.5
Weapon.StunDotAoeDamageSlow.Aoe.Radius, 1000.0
Weapon.StunDotAoeDamageSlow.Aoe.PrimaryAttributeCoefficient, 0.63
Weapon.StunDotAoeDamageSlow.Aoe.DamageFalloffTargetCountThreshold, 8.0
Weapon.StunDotAoeDamageSlow.Debuff.Duration, 15.0
Weapon.StunDotAoeDamageSlow.Debuff.MovementSpeedMultiplier, 0.35
Weapon.StunDotAoeDamageSlow.Debuff.AttackSpeedMultiplier, 0.60
Weapon.StunDotAoeDamageSlow.Debuff.Dot.PrimaryAttributeCoefficient, 0.252
Weapon.StunDotAoeDamageSlow.Debuff.Dot.TickInterval, 2.0

Weapon.ChanneledCooldownReducer.Cooldown, 180.0
Weapon.ChanneledCooldownReducer.MaxRange, 1500.0
Weapon.ChanneledCooldownReducer.CastDuration, 1.0
Weapon.ChanneledCooldownReducer.Channel.Duration, 3.0
Weapon.ChanneledCooldownReducer.Channel.Tick, 1.5
Weapon.ChanneledCooldownReducer.Channel.ReduceCooldownsPerTickPercentage, 0.05 	; 5% of each cooldown is reduced each tick
Weapon.ChanneledCooldownReducer.Channel.WhileActiveAddedCooldownRecovery, 8.0	; now used instead of the cooldownreduction above
Weapon.ChanneledCooldownReducer.Damage.PrimaryAttributeCoefficient, 5.769
Weapon.ChanneledCooldownReducer.Damage.TargetCountThreshold, 5.0
Weapon.ChanneledCooldownReducer.Buff.IncomingDamageMultiplier, 0.5

Weapon.FrontalAOEConeRepeatingStunDamage.Cooldown, 180.0
Weapon.FrontalAOEConeRepeatingStunDamage.Cone.Range, 1400.0
Weapon.FrontalAOEConeRepeatingStunDamage.Cone.Angle, 50.0
Weapon.FrontalAOEConeRepeatingStunDamage.Cone.Duration, 10.0
Weapon.FrontalAOEConeRepeatingStunDamage.Cone.TickInterval, 1.5
Weapon.FrontalAOEConeRepeatingStunDamage.StunDuration, 3.0
Weapon.FrontalAOEConeRepeatingStunDamage.InitialHit.PrimaryAttributeCoefficient, 8.767
Weapon.FrontalAOEConeRepeatingStunDamage.RepeatingHit.PrimaryAttributeCoefficient, 1.332
Weapon.FrontalAOEConeRepeatingStunDamage.FinalHit.PrimaryAttributeCoefficient, 12.66
Weapon.FrontalAOEConeRepeatingStunDamage.TargetCountThreshold, 3.0

Weapon.CastedRepetitivelyAOEDamageDebuff.Cooldown, 40.0
Weapon.CastedRepetitivelyAOEDamageDebuff.MaxRange, 3000.0
Weapon.CastedRepetitivelyAOEDamageDebuff.RangeUp, 2000.0
Weapon.CastedRepetitivelyAOEDamageDebuff.RangeDown, 3000.0
Weapon.CastedRepetitivelyAOEDamageDebuff.AOERadius, 700.0
Weapon.CastedRepetitivelyAOEDamageDebuff.Aoe.NumberOfVolleys, 3.0
Weapon.CastedRepetitivelyAOEDamageDebuff.Aoe.VolleyInterval, 1.0
Weapon.CastedRepetitivelyAOEDamageDebuff.Aoe.VolleyDamageDelay, 0.25
Weapon.CastedRepetitivelyAOEDamageDebuff.Aoe.Damage.PrimaryAttributeCoefficient, 1.44
Weapon.CastedRepetitivelyAOEDamageDebuff.Aoe.Damage.TargetCountThreshold, 15.0
Weapon.CastedRepetitivelyAOEDamageDebuff.Aoe.DamageMultiplierWithDebuff, 3.0
Weapon.CastedRepetitivelyAOEDamageDebuff.Debuff.PrimaryAttributeCoefficient, 0.384
Weapon.CastedRepetitivelyAOEDamageDebuff.Debuff.TickInterval, 3.0

