name,value
EM_BossGiantTroll.ChanneledAoeDamage.ActivationRange, 1600.0            ; If nobody on the threat list is closer than this we start using this ability
EM_BossGiantTroll.AoeSequence.InitialMinCooldown, 0.0
EM_BossGiantTroll.AoeSequence.InitialMaxCooldown, 0.0
EM_BossGiantTroll.AoeSequence.MinCooldown, 0.0
EM_BossGiantTroll.AoeSequence.MaxCooldown, 0.0
EM_BossGiantTroll.AoeSequence.MinPostAbilityPadding, 2.5
EM_BossGiantTroll.AoeSequence.MaxPostAbilityPadding, 2.5
EM_BossGiantTroll.AoeSequence.DelayBeforeCasts, 2.0
EM_BossGiantTroll.AoeSequence.CastTime, 2.5
EM_BossGiantTroll.AoeSequence.DelayBetweenCasts, 1.0
EM_BossGiantTroll.AoeSequence.Duration, 1.0
EM_BossGiantTroll.AoeSequence.TickInterval, 2.0
EM_BossGiantTroll.AoeSequence.StrengthCoefficient, 8.0
EM_BossGiantTroll.SummonAdds.InitialMinCooldown, 44.5
EM_BossGiantTroll.SummonAdds.InitialMaxCooldown, 44.5
EM_BossGiantTroll.SummonAdds.MinCooldown, 56.5
EM_BossGiantTroll.SummonAdds.MaxCooldown, 56.5
EM_BossGiantTroll.SummonAdds.MinPostAbilityPadding, 2.5
EM_BossGiantTroll.SummonAdds.MaxPostAbilityPadding, 2.5
EM_BossGiantTroll.SummonAdds.SpawnCount, 2.0									; how many spawn per cast
EM_BossGiantTroll.SummonAdds.ProjectileFlightTime, 8.0
EM_BossGiantTroll.SummonAdds.BossDamageMaxHealthPercent, 1.0
EM_BossVaerith.BombDebuff.InitialMinCooldown, 44.0
EM_BossVaerith.BombDebuff.InitialMaxCooldown, 44.0
EM_BossVaerith.BombDebuff.MinCooldown, 27.5
EM_BossVaerith.BombDebuff.MaxCooldown, 27.5
EM_BossVaerith.BombDebuff.MinPostAbilityPadding, 1.0
EM_BossVaerith.BombDebuff.MaxPostAbilityPadding, 1.0
EM_BossVaerith.BombDebuff.CastTime, 2.5
EM_BossVaerith.BombDebuff.MaxRange, 8000.0
EM_BossVaerith.BombDebuff.Dot.TickInterval, 1.5
EM_BossVaerith.BombDebuff.Dot.Duration, 9.0
EM_BossVaerith.BombDebuff.Dot.StrengthCoefficient, 0.24
EM_BossVaerith.BombDebuff.Bomb.ExplosionDelay, 9.0
EM_BossVaerith.BombDebuff.Bomb.StrengthCoefficient, 7.80                  ; Also multiplied by distance via Curve_EM_BossVaerith_BombDebuff_DistanceMultiplier
EM_BossVaerith.BombDebuff.Bomb.Radius, 9001.0    	                        ; Vegeta what does the scouter say about his power level?
EM_BossVaerith.BuffTroll.InitialMinCooldown, 18.0
EM_BossVaerith.BuffTroll.InitialMaxCooldown, 18.0
EM_BossVaerith.BuffTroll.MinCooldown, 30.0
EM_BossVaerith.BuffTroll.MaxCooldown, 30.0
EM_BossVaerith.BuffTroll.MinPostAbilityPadding, 4.0
EM_BossVaerith.BuffTroll.MaxPostAbilityPadding, 4.0
EM_BossVaerith.BuffTroll.MaxRange, 7000.0
EM_BossVaerith.Reposition.InitialMinCooldown, 0.0
EM_BossVaerith.Reposition.InitialMaxCooldown, 0.0
EM_BossVaerith.Reposition.MinCooldown, 20.0
EM_BossVaerith.Reposition.MaxCooldown, 20.0
EM_BossVaerith.Reposition.MinPostAbilityPadding, 1.0
EM_BossVaerith.Reposition.MaxPostAbilityPadding, 1.0
EM_BossVaerith.Reposition.MaxSpeed, 1200.0
EM_BossVaerith.Reposition.Acceleration, 600.0
EM_BossVaerith.Reposition.Deceleration, 1200.0
EM_BossVaerith.PassiveProjectiles.SpawnTimer, 2.0
EM_BossVaerith.PassiveProjectiles.PrimaryAttributeCoefficient, 1.28
