name,value
VV_BossKaldursonFire.Stomp.GroundEffectForIce.TickInterval, 0.5
VV_BossKaldursonFire.Stomp.GroundEffectForIce.MaxHealthDamageCoefficient, 0.2 ; does 34 percent health as damage per tick to the iceblock
VV_BossKaldursonFire.Stomp.Rock.MinDistanceFromStomp, 1000.0
VV_BossKaldursonFire.Stomp.Rock.MaxDistanceFromStomp, 2000.0
VV_BossKaldursonFire.Stomp.Rock.ImpactRadius, 200.0
VV_BossKaldursonFire.Stomp.Rock.StrengthCoefficient, 2.1
VV_BossKaldursonFire.Stomp.Rock.Count, 8.0
VV_BossKaldursonFire.Stomp.Rock.MinDistanceFromRocks, 500.0
VV_BossKaldursonIce.MeleeAutoAttack.StrengthCoefficient, 7.31
VV_BossKaldursonIce.MeleeAutoAttack.Spread, 0.2
VV_BossKaldursonIce.MeleeAutoAttack.MaxRange, 850.0
VV_BossKaldursonIce.MeleeAutoAttack.MinCooldown, 3.2
VV_BossKaldursonIce.MeleeAutoAttack.MaxCooldown, 3.2
VV_BossKaldursonIce.IceSpikes.MinCooldown, 15.0
VV_BossKaldursonIce.IceSpikes.MaxCooldown, 15.0
VV_BossKaldursonIce.IceSpikes.InitialMinCooldown, 15.0
VV_BossKaldursonIce.IceSpikes.InitialMaxCooldown, 15.0
VV_BossKaldursonIce.IceSpikes.MaxRange, 4000.0
VV_BossKaldursonIce.IceSpikes.TargetCount, 2.0
VV_BossKaldursonIce.IceSpikes.ChannelingDuration, 2.0
VV_BossKaldursonIce.IceSpikes.SpikeInterval, 0.66
VV_BossKaldursonIce.IceSpikes.DamageDelay, 2.25
VV_BossKaldursonIce.IceSpikes.Radius, 200.0
VV_BossKaldursonIce.IceSpikes.SpikeCollisionRadius, 160.0
VV_BossKaldursonIce.IceSpikes.StrengthCoefficient, 1.8
VV_BossKaldursonIce.IceSpikes.Spread, 0.2
VV_BossKaldursonIce.IceSpikes.KnockbackForce, 900.0
VV_BossKaldursonIce.StationaryDot.CastTime, 1.5
VV_BossKaldursonIce.StationaryDot.MaxRadius, 5000.0
VV_BossKaldursonIce.StationaryDot.DebuffApplyCheckInterval, 1.5
VV_BossKaldursonIce.StationaryDot.MovingDurationToRemoveStack, 0.25 ; time to move to remove 1 stack
VV_BossKaldursonIce.StationaryDot.TickInterval, 1.5
VV_BossKaldursonIce.StationaryDot.IntCoefficient, 0.3996
VV_BossKaldursonIce.StationaryDot.Spread, 0.2
VV_BossKaldursonIce.SlowAura.Radius, 5000.0
VV_BossKaldursonIce.SlowAura.MoveSpeedMultiplier, 0.8
VV_BossKaldursonIce.IceTomb.MinCooldown, 40.0
VV_BossKaldursonIce.IceTomb.MaxCooldown, 40.0
VV_BossKaldursonIce.IceTomb.InitialMinCooldown, 20.0
VV_BossKaldursonIce.IceTomb.InitialMaxCooldown, 20.0
VV_BossKaldursonIce.IceTomb.MinPostAbilityPadding, 0.5
VV_BossKaldursonIce.IceTomb.MaxPostAbilityPadding, 0.5
VV_BossKaldursonIce.IceTomb.MaxRange, 5000.0
VV_BossKaldursonIce.IceTomb.CastTime, 3.0
VV_BossVikingMystic.MeleeAutoAttack.StrengthCoefficient, 7.61
VV_BossVikingMystic.MeleeAutoAttack.Spread, 0.2
VV_BossVikingMystic.MeleeAutoAttack.MaxRange, 650.0
VV_BossVikingMystic.MeleeAutoAttack.MinCooldown, 3.2
VV_BossVikingMystic.MeleeAutoAttack.MaxCooldown, 3.2
VV_BossVikingMystic.TransferableDebuff.InitialMinCooldown, 12.0         ; This is BlackmistWhiperer Fear! TODO: Rename...
VV_BossVikingMystic.TransferableDebuff.InitialMaxCooldown, 20.0
VV_BossVikingMystic.TransferableDebuff.MinCooldown, 32.0
VV_BossVikingMystic.TransferableDebuff.MaxCooldown, 32.0
VV_BossVikingMystic.TransferableDebuff.MinPostAbilityPadding, 0.0
VV_BossVikingMystic.TransferableDebuff.MaxPostAbilityPadding, 0.0
VV_BossVikingMystic.TransferableDebuff.MaxRange, 4000.0
VV_BossVikingMystic.TransferableDebuff.CastTime, 2.0
VV_BossVikingMystic.TransferableDebuff.InterruptCooldown, 14.0
VV_BossVikingMystic.TransferableDebuff.TimeToTransfer, 0.1
VV_BossVikingMystic.TransferableDebuff.TransferRadius, 450.0
VV_BossVikingMystic.TransferableDebuff.FearDuration, 6.0
VV_BossVikingMystic.TransferableDebuff.FearDamageThresholdScaler, 10.0 ; FearDamageThresholdScaler * Int * DifficulyScaling
VV_BossVikingMystic.TransferableDebuff.Dot.IntCoefficient, 0.996
VV_BossVikingMystic.TransferableDebuff.Dot.Spread, 0.2
VV_BossVikingMystic.TransferableDebuff.Dot.TickInterval, 1.5
VV_BossVikingMystic.TeleportAttack.InitialMinCooldown, 8.0
VV_BossVikingMystic.TeleportAttack.InitialMaxCooldown, 8.0
VV_BossVikingMystic.TeleportAttack.MinCooldown, 16.0
VV_BossVikingMystic.TeleportAttack.MaxCooldown, 16.0
VV_BossVikingMystic.TeleportAttack.MaxRange, 5000.0
VV_BossVikingMystic.TeleportAttack.DisappearTime, 0.2
VV_BossVikingMystic.TeleportAttack.ReappearDelay, 0.5
VV_BossVikingMystic.TeleportAttack.ReappearDistanceFromTarget, 300.0
VV_BossVikingMystic.TeleportAttack.StunDuration, 3.5
VV_BossVikingMystic.TeleportAttack.StartCastDelay, 0.5
VV_BossVikingMystic.TeleportAttack.Soak.Radius, 300.0
VV_BossVikingMystic.TeleportAttack.Soak.CastTime, 3.0
VV_BossVikingMystic.TeleportAttack.Soak.IntCoefficient, 16.8
VV_BossVikingMystic.TeleportAttack.Soak.Spread, 0.0
VV_BossVikingMystic.TeleportAttack.Soak.KnockbackStrength, 850.0
VV_BossVikingMystic.TankNuke.InitialMinCooldown, 32.0
VV_BossVikingMystic.TankNuke.InitialMaxCooldown, 32.0
VV_BossVikingMystic.TankNuke.MinCooldown, 32.0
VV_BossVikingMystic.TankNuke.MaxCooldown, 32.0
VV_BossVikingMystic.TankNuke.MinPostAbilityPadding, 0.5
VV_BossVikingMystic.TankNuke.MaxPostAbilityPadding, 0.5
VV_BossVikingMystic.TankNuke.MaxRange, 600.0
VV_BossVikingMystic.TankNuke.CastTime, 2.0
VV_BossVikingMystic.TankNuke.StrengthCoefficient, 9.744
VV_BossVikingMystic.TankNuke.Spread, 0.2
VV_BossVikingMystic.RunePuzzle.NumberOfDifferentRunes, 6.0
VV_BossVikingMystic.RunePuzzle.InitialMinCooldown, 1.0
VV_BossVikingMystic.RunePuzzle.InitialMaxCooldown, 1.0
VV_BossVikingMystic.RunePuzzle.MinCooldown, 2.5
VV_BossVikingMystic.RunePuzzle.MaxCooldown, 2.5
VV_BossVikingMystic.RunePuzzle.PostKillDelay, 1.0
VV_BossVikingMystic.RunePuzzle.KillWrong.Duration, 5.0
VV_BossVikingMystic.StartPhase2.InitialMinCooldown, 36.0
VV_BossVikingMystic.StartPhase2.InitialMaxCooldown, 36.0
VV_BossVikingMystic.StartPhase2.CastTime, 4.0
VV_BossVikingMystic.StartPhase2.FightRadius, 4300.0
VV_BossVikingMystic.StartPhase2.FogDamage.IntCoefficient, 0.0
VV_BossVikingMystic.StartPhase2.FogDamage.Spread, 0.2
VV_BossVikingMystic.StartPhase2.FogDamage.TickInterval, 100.0
VV_BossVikingMystic.ChanneledAoeDamage.InitialMinCooldown, 0.5
VV_BossVikingMystic.ChanneledAoeDamage.InitialMaxCooldown, 0.5
VV_BossVikingMystic.ChanneledAoeDamage.MinCooldown, 0.0
VV_BossVikingMystic.ChanneledAoeDamage.MaxCooldown, 0.0
VV_BossVikingMystic.ChanneledAoeDamage.MinPostAbilityPadding, 0.5
VV_BossVikingMystic.ChanneledAoeDamage.MaxPostAbilityPadding, 0.5
VV_BossVikingMystic.ChanneledAoeDamage.Radius, 7000.0
VV_BossVikingMystic.ChanneledAoeDamage.TickInterval, 1.5
VV_BossVikingMystic.ChanneledAoeDamage.IntCoefficient, 0.6
VV_BossVikingMystic.CrossLines.InitialMinCooldown, 16.0
VV_BossVikingMystic.CrossLines.InitialMaxCooldown, 16.0
VV_BossVikingMystic.CrossLines.MinCooldown, 32.0
VV_BossVikingMystic.CrossLines.MaxCooldown, 32.0
VV_BossVikingMystic.CrossLines.MinPostAbilityPadding, 1.5
VV_BossVikingMystic.CrossLines.MaxPostAbilityPadding, 1.5
VV_BossVikingMystic.CrossLines.LineLength, 4500.0
VV_BossVikingMystic.CrossLines.LineWidth, 200.0
VV_BossVikingMystic.CrossLines.ExplosionDelay, 3.0
VV_BossVikingMystic.CrossLines.IntCoefficient, 2.69
VV_BossVikingMystic.GoBackToPhase1.TriggerAfterHowManyRunePuzzles, 1.0
; VV_BossVikingMystic.GoBackToPhase1.InitialMinCooldown, 70.0
; VV_BossVikingMystic.GoBackToPhase1.InitialMaxCooldown, 70.0
; VV_BossVikingMystic.GoBackToPhase1.Buff.HastePercent, 50.0
; VV_BossVikingMystic.GoBackToPhase1.Buff.Duration, 15.0
VV_BossVikingMystic_RuneMinion.Cast.InitialMinCooldown, 0.25
VV_BossVikingMystic_RuneMinion.Cast.InitialMaxCooldown, 0.25
VV_BossVikingMystic_RuneMinion.Cast.MinCooldown, 0.0
VV_BossVikingMystic_RuneMinion.Cast.MaxCooldown, 0.0
VV_BossVikingMystic_RuneMinion.Cast.CastTime, 12.0
VV_BossVikingMystic_RuneMinion.Cast.DebuffDamageMultiplier, 1.00
VV_BossVikingMystic_RuneMinion.Cast.IntCoefficient, 4.8
VV_BossVikingMystic_RuneMinion.Cast.Spread, 0.2
VV_BossVikingMystic_RuneMinion.Cast.Buff.HasteMultiplier, 1.4
VV_BossVikingMystic_RuneMinion.Cast.Buff.SizeScale, 1.12
VV_BossVikingMystic_RuneMinion.Cast.Buff.DamageScale, 1.4
VV_BossVikingMystic_RuneMinion.OnDeathExplosion.Radius, 3000.0
VV_BossVikingMystic_RuneMinion.OnDeathExplosion.IntCoefficient, 3.0
VV_BossChilgar.MeleeAutoAttack.StrengthCoefficient, 7.46
VV_BossChilgar.MeleeAutoAttack.Spread, 0.2
VV_BossChilgar.MeleeAutoAttack.MaxRange, 500.0
VV_BossChilgar.MeleeAutoAttack.MinCooldown, 3.10
VV_BossChilgar.MeleeAutoAttack.MaxCooldown, 3.10
VV_BossChilgar.LinearProjectiles.InitialMaxCooldown, 0.0
VV_BossChilgar.LinearProjectiles.InitialMinCooldown, 0.0
VV_BossChilgar.LinearProjectiles.MinCooldown, 3.0
VV_BossChilgar.LinearProjectiles.MaxCooldown, 3.0
VV_BossChilgar.LinearProjectiles.CastTime, 3.0
VV_BossChilgar.LinearProjectiles.Projectile.ProjectileWidth, 500.0 ;625.0
VV_BossChilgar.LinearProjectiles.Projectile.ProjectileLength, 75.0
VV_BossChilgar.LinearProjectiles.Projectile.ProjectileHeight, 100.0
VV_BossChilgar.LinearProjectiles.Projectile.Speed, 300.0
VV_BossChilgar.LinearProjectiles.Projectile.KnockbackForce, 750.0
VV_BossChilgar.LinearProjectiles.Projectile.ImmobilizeDuration, 2.5
VV_BossChilgar.LinearProjectiles.Spawning.WavePattern1Health, 0.9
VV_BossChilgar.LinearProjectiles.Spawning.DelayBetweenWave1Spawns, 9.0
VV_BossChilgar.LinearProjectiles.Spawning.WavePattern2Health, 0.6
VV_BossChilgar.LinearProjectiles.Spawning.DelayBetweenWave2Spawns, 12.0
VV_BossChilgar.LinearProjectiles.Spawning.WavePattern3Health, 0.3
VV_BossChilgar.LinearProjectiles.Spawning.DelayBetweenWave3Spawns, 16.0
VV_BossChilgar.LinearProjectiles.Spawning.DelayBetweenWaves, 2.0
VV_BossChilgar.LinearProjectiles.Spawning.NumWaves, 2.0
VV_BossChilgar.LinearProjectiles.IntellectCoefficient, 3.0
VV_BossChilgar.LinearProjectiles.Spread, 0.2
VV_BossChilgar.SwirlProjectile.InitialMaxCooldown, 12.0
VV_BossChilgar.SwirlProjectile.InitialMinCooldown, 12.0
VV_BossChilgar.SwirlProjectile.MinCooldown, 8.0
VV_BossChilgar.SwirlProjectile.MaxCooldown, 8.0
VV_BossChilgar.SwirlProjectile.IntellectCoefficient, 1.8
VV_BossChilgar.SwirlProjectile.Spread, 0.2
VV_BossChilgar.SwirlProjectile.Projectile.ActivationDelay, 2.5 			; Warning time before the projectile starts moving
VV_BossChilgar.SwirlProjectile.Projectile.MaxSpawnDistanceFromPlayer, 500.0
VV_BossChilgar.SwirlProjectile.Projectile.Radius, 200.0
VV_BossChilgar.SwirlProjectile.Projectile.MoveSpeed, 400.0				; how fast it moves
VV_BossChilgar.SwirlProjectile.Projectile.MaxPathRadius, 2000.0 		; how far out the swirl will go from its spawn position
VV_BossChilgar.SwirlProjectile.Projectile.SpeedUpTime, 5.0				; How many seconds it takes before it moves at maximum speed (MoveSpeed)
VV_BossChilgar.SwirlProjectile.Projectile.Lifetime, 36
VV_BossChilgar.SwirlProjectile.Projectile.Knockback, 1000
VV_BossChilgar.SpawnAdds.InitialCooldown, 12.0
VV_BossChilgar.SpawnAdds.InitialMinCooldown, 12.0
VV_BossChilgar.SpawnAdds.Cooldown, 12.0
VV_BossChilgar.SpawnAdds.CooldownAfterWalls, 24.0
VV_BossChilgar.Orbs.SpawnTimeBeforeMoving, 2.0				; Amount of time it takes before the orbs start moving
VV_BossChilgar.Orbs.MoveSpeed, 100.0
VV_BossChilgar.Orbs.BlowUpDistance, 50.0
VV_BossChilgar.Orbs.Buff.ProjectileSpeedIncreasedPerStack, 0.05	; How much percent the swirlies and linear projectiles move for each of this stack
VV_BossChilgar.Orbs.Buff.DamageIncreasePerStack, 0.05			; How much extra damage scale specific abilities get per stack; autoattack; fridgit burst and the tank soak 
VV_BossChilgar.Orbs.Explode.Radius, 4000.0
VV_BossChilgar.Orbs.Explode.IntCoefficient, 1.5
VV_BossChilgar.Orbs.Explode.Spread, 0.2
VV_BossChilgar.Orbs.PulsingDamage.Radius, 4000.0
VV_BossChilgar.Orbs.PulsingDamage.IntCoefficient, 0.6
VV_BossChilgar.Orbs.PulsingDamage.Spread, 0.2
VV_BossChilgar.Orbs.PulsingDamage.TickInterval, 3.0
VV_BossChilgar.TankSoakAoe.InitialMaxCooldown, 10.0
VV_BossChilgar.TankSoakAoe.InitialMinCooldown, 10.0
VV_BossChilgar.TankSoakAoe.MinCooldown, 30.0
VV_BossChilgar.TankSoakAoe.MaxCooldown, 30.0
VV_BossChilgar.TankSoakAoe.Radius, 300.0
VV_BossChilgar.TankSoakAoe.StrengthCoefficient, 14.52
VV_BossChilgar.TankSoakAoe.Spread, 0.2
VV_BossChilgar.TankSoakAoe.ActivationDelay, 4.0 							; Seconds before it hits
VV_BossChilgar.IceSpike.InitialMaxCooldown, 16.0
VV_BossChilgar.IceSpike.InitialMinCooldown, 16.0
VV_BossChilgar.IceSpike.MinCooldown, 32.0
VV_BossChilgar.IceSpike.MaxCooldown, 32.0
VV_BossChilgar.IceSpike.MinPostAbilityPadding, 0.0
VV_BossChilgar.IceSpike.MaxPostAbilityPadding, 0.0
VV_BossChilgar.IceSpike.MaxRange, 4000.0
VV_BossChilgar.IceSpike.CastTime, 1.5
VV_BossChilgar.IceColdWater.SlowMultiplier, 0.5
VV_BossChilgar.IceColdWater.StrengthCoefficient, 2.0
VV_BossChilgar.IceColdWater.DotTickInterval, 1.5
VV_BossChilgar.IceColdWater.Duration, 6.0
VV_ChilgarSpike.Emerge.CastTime, 3.0
VV_ChilgarSpike.Tether.ApplyRadius, 700.0
VV_ChilgarSpike.Tether.LeashLength, 750.0
VV_ChilgarSpike.Tether.BreakLength, 3000.0
VV_ChilgarSpike.Tether.PullSpeed, 2500.0
VV_IcebitePillager.MeleeAutoAttack.StrengthCoefficient, 1.06
VV_IcebitePillager.MeleeAutoAttack.MaxRange, 500.0
VV_IcebitePillager.MeleeAutoAttack.Cooldown, 1.7
VV_IcebitePillager.Enrage.DeathSenseRadius, 3000.0
VV_IcebitePillager.Enrage.HasteIncrease, 1.10
VV_IcebitePillager.Enrage.DamageScaler, 1.10
VV_IcebitePillager.Enrage.MaxHealthIncrease, 1.10
VV_IcebitePillager.Enrage.SizeIncrease, 0.10
VV_IcebitePillager.Enrage.DifficultyUnlocked, 0.0
VV_SootstainedArsonist.MeleeAutoAttack.StrengthCoefficient, 0.97		; ASHEN ARSONIST - MELEE AUTO ATTACK
VV_SootstainedArsonist.MeleeAutoAttack.MaxRange, 400.0
VV_SootstainedArsonist.MeleeAutoAttack.Cooldown, 1.6
VV_SootstainedArsonist.Cone.InitialMinCooldown, 6.0						; ASHEN ARSONIST - FLAME BLAST
VV_SootstainedArsonist.Cone.InitialMaxCooldown, 12.0
VV_SootstainedArsonist.Cone.Cooldown, 18.0
VV_SootstainedArsonist.Cone.InterruptCooldown, 14.0
VV_SootstainedArsonist.Cone.PostAbilityPadding, 1.0
VV_SootstainedArsonist.Cone.CastTime, 2.0
VV_SootstainedArsonist.Cone.MaxRange, 400.0 ; This is the range they will run up to to use the skill.
VV_SootstainedArsonist.Cone.MinRadius, 0.0
VV_SootstainedArsonist.Cone.MaxRadius, 850.0
VV_SootstainedArsonist.Cone.Angle, 90.0
VV_SootstainedArsonist.Cone.Height, 500.0
VV_SootstainedArsonist.Cone.Damage.IntCoefficient, 3.21
VV_SootstainedArsonist.LobProjectile.InitialMinCooldown, 13.0			; ASHEN ARSONIST - BIG FIRE BALL
VV_SootstainedArsonist.LobProjectile.InitialMaxCooldown, 20.0
VV_SootstainedArsonist.LobProjectile.Cooldown, 15.0
VV_SootstainedArsonist.LobProjectile.InterruptCooldownCooldown, 12.0
VV_SootstainedArsonist.LobProjectile.PostAbilityPadding, 1.0
VV_SootstainedArsonist.LobProjectile.CastTime, 3.0
VV_SootstainedArsonist.LobProjectile.MaxRange, 4000.0 ; This is the range they will run up to to use the skill.
