name,value
Trait.OffensiveAbilityToHighestStatBuff.ChanceProc, 0.2
Trait.OffensiveAbilityToHighestStatBuff.Cooldown, 90.0
Trait.OffensiveAbilityToHighestStatBuff.Buff.Duration, 30.0
Trait.OffensiveAbilityToHighestStatBuff.Buff.AdditionalValue, 276.0
Trait.OffensiveAbilityToHighestStatBuff.ShouldDynamicallyUpdateBuff, 0.0
Trait.AbilityToIncreasedMainStat.ChancePPM, 2.6
Trait.AbilityToIncreasedMainStat.Stacker.MaxStacks, 5.0
Trait.AbilityToIncreasedMainStat.Stacker.Duration, 60.0
Trait.AbilityToIncreasedMainStat.Buff.Duration, 15.0
Trait.AbilityToIncreasedMainStat.Buff.AdditionalMainStat, 1.075
Trait.WeaponCritChanceCooldownReduction.Buff.AddedWeaponCritChance, 0.20
Trait.WeaponCritChanceCooldownReduction.CooldownReductionPerWeaponCrit, 0.30
Trait.WeaponCritChanceCooldownReduction.NumCritsCounterPerAbilityCommit, 1.0
Trait.CooldownRecoveryOnWeaponAbility.Buff.CooldownRecoveryBonus, 1.50
Trait.CooldownRecoveryOnWeaponAbility.Buff.DurationWeaponAbilityCoefficient, 0.10
Trait.WeaponHealDamageIncrease.Buff.DamageMultiplier, 1.5
Trait.WeaponHealDamageIncrease.Buff.HealMultiplier, 1.5
Trait.WeaponDamageReductionPrimaryStatIncrease.Buff.WeaponCooldownToDuration, 0.20
Trait.WeaponDamageReductionPrimaryStatIncrease.Buff.PrimaryAttributeAddition, 1.10
Trait.WeaponDamageReductionPrimaryStatIncrease.Buff.AdditionalDamageReduction, 0.85
Trait.WeaponAndSpiritPoints.SpiritPointsGain.CooldownMultiplier, 2.0
Trait.WeaponAndSpiritPoints.SpiritPointsGain.CooldownDivider, 30.0
Trait.GemWhirlwind.PPM, 1.3
Trait.GemWhirlwind.Radius, 250.0
Trait.GemWhirlwind.Lifetime, 6.0
Trait.GemWhirlwind.Period, 1.0
Trait.GemWhirlwind.MaxSpeed, 350.0
Trait.GemWhirlwind.OscillationAmplitude, 300.0
Trait.GemWhirlwind.OscillationFrequency, 120.0
Trait.GemWhirlwind.HealthPercentageAsDamage, 0.045
Trait.GemWhirlwind.PercentageIncrementPerGemPower, 0.0000
Trait.GemDotHotOnCrit.Debuff.DamagePercentage, 0.07
Trait.GemDotHotOnCrit.Debuff.TickRate, 2.0
Trait.GemDotHotOnCrit.Debuff.Duration, 8.0
Trait.GemDotHotOnCrit.Buff.HealPercentage, 0.07
Trait.GemDotHotOnCrit.Buff.TickRate, 2.0
Trait.GemDotHotOnCrit.Buff.Duration, 8.0
Trait.GemDotHotOnCrit.PercentageIncrementPerGemPower, 0.0000
Trait.GemCooldownRecoveryOnAbilityProc.Cooldown, 15.0
Trait.GemCooldownRecoveryOnAbilityProc.PPM, 1.0
Trait.GemCooldownRecoveryOnAbilityProc.CooldownRecovery, 1.30
Trait.GemCooldownRecoveryOnAbilityProc.OverCapPerGemPower, 0.0000
Trait.GemTargetedSpikeProc.PPM, 2.00
Trait.GemTargetedSpikeProc.Small.SpikeDamage.PrimaryAttributeCoefficient, 6.0
Trait.GemTargetedSpikeProc.DamageIncreasePerGemPower, 0.0000
Trait.GemSingleTargetProcOnDamageHeal.PPM, 5.0
Trait.GemSingleTargetProcOnDamageHeal.Damage.PrimaryAttributeCoefficient, 1.48
Trait.GemSingleTargetProcOnDamageHeal.Heal.PrimaryAttributeCoefficient, 1.48
Trait.GemSingleTargetProcOnDamageHeal.Bonus.PercentageIncrementPerGemPower, 0.0000
Trait.GemSingleTargetProcOnDamageHeal.CriticalChanceHasteExpertiseAndSpiritBonus.ExtraDamagePerStack, 0.35
Trait.GemSingleTargetProcOnDamageHeal.TargetDebuff.ExtraDamagePerStack, 0.40
Trait.GemSingleTargetProcOnDamageHeal.TargetDebuff.Duration, 20.0
Trait.GemPulsatingOnAbilityTotemProc.PPM, 1.4
Trait.GemPulsatingOnAbilityTotemProc.MaxRange, 1000.0
Trait.GemPulsatingOnAbilityTotemProc.Damage.Max.PrimaryAttributeCoefficient, 50.0
Trait.GemPulsatingOnAbilityTotemProc.Damage.AccumulationPercentage, 0.069
Trait.GemPulsatingOnAbilityTotemProc.Damage.MaxTargetFalloff, 1.0
Trait.GemPulsatingOnAbilityTotemProc.Damage.InitialPulseDelay, 3.0
Trait.GemPulsatingOnAbilityTotemProc.Heal.Max.PrimaryAttributeCoefficient, 50.0
Trait.GemPulsatingOnAbilityTotemProc.Heal.AccumulationPercentage, 0.093
Trait.GemPulsatingOnAbilityTotemProc.Heal.InitialPulseDelay, 2.0
Trait.GemPulsatingOnAbilityTotemProc.NumPulses, 3.0
Trait.GemPulsatingOnAbilityTotemProc.DelayBetweenPulses, 3.0
Trait.DeathPreventionWithImmunity.Immunity.Duration, 5.0
Trait.DeathPreventionWithImmunity.Cooldown, 480.0
Trait.BigBlowMitigation.DamageMaxHealthFraction, 0.4
Trait.BigBlowMitigation.DamageReduction, 0.25
Trait.BigBlowMitigation.Cooldown, 15.0
