name,value
Shadowlord.NumLords.Adventure, 2 							; every 50.0% worth of dungeon score should spawn NumOrbsForLordSpawn orbs (gives 1 lord)
Shadowlord.Orb.SpawnPercentage.Adventure, 0.016667 			; percentage of dungeon completeness needed to spawn the orb 1.6667% means each 50% he spawns
Shadowlord.Orb.LobSpawnMinDistance, 800.0					; lobbed around a player between min and max distances
Shadowlord.Orb.LobSpawnMaxDistance, 1100.0
Shadowlord.Orb.Radius, 100.0
Shadowlord.Orb.AirTime, 1.5 								; how fast theyre lobbed and reach their destination
Shadowlord.AutoAttack.Range, 500.0
Shadowlord.AutoAttack.StrengthCoefficient, 4.89
Shadowlord.AutoAttack.MinCooldown, 1.7
Shadowlord.AutoAttack.MaxCooldown, 1.7
Shadowlord.TickingAoE.PrimaryAttributeCoefficient, 0.37
Shadowlord.TickingAoE.Range, 3500.0
Shadowlord.TickingAoE.VisualRadius, 1000.0
Shadowlord.TickingAoE.TickPeriod, 2.0
Shadowlord.TickingAoE.Debuff.MaxStackSize, 30.0
Shadowlord.TickingAoE.Debuff.IncomingAoEDamagePerStack, 1.05
Shadowlord.TickingAoE.Debuff.Duration, 20.0
Shadowlord.OnDeathGrantBuff.Buff.Duration, 60.0
Shadowlord.OnDeathGrantBuff.Buff.DamageMultiplier, 1.2
Shadowlord.OnDeathGrantBuff.Buff.HasteMultiplier, 1.2
Shadowlord.OnDeathGrantBuff.Buff.PassiveMoveSpeedIncrease, 1.2
AnomalousOrbs.NumOfOrbs, 3.0
AnomalousOrbs.SpawnTimeMin, 108.0
AnomalousOrbs.SpawnTimeMax, 128.0
AnomalousOrbs.SpawnMaxRadiusFromEnemy, 500.0
AnomalousOrbs.PlayerToEnemyMaxDistance, 1000.0
AnomalousOrbs.Orb.RandomMaxDelayBetweenIndividualOrbSpawn, 3.0
AnomalousOrbs.Orb.BlockAllSkills.IncomingDamageMultiplier, 4.0
AnomalousOrbs.Orb.BlockAllSkills.Duration, 8.0
AnomalousOrbs.Orb.Detonate.CastDuration, 12.0
AnomalousOrbs.Orb.Detonate.DamageRadius, 6000.0
AnomalousOrbs.Orb.Detonate.Damage, 20000.0
AnomalousOrbs.Orb.Detonate.InterruptCooldown, 9.0
AnomalousOrbs.Orb.Buff.AdditionalGemPowerPerStack, 480.0
AnomalousOrbs.Orb.Buff.Duration, 45.0
AnomalousOrbs.Orb.Buff.MaxStacks, 3.0
AnomalousOrbs.Orb.Buff.MaxRange, 6000.0
StormShield.SpawnPeriodMin, 59.0
StormShield.SpawnPeriodMax, 72.0
StormShield.CountdownTimer, 8.0
StormShield.BaseDamage, 36000.0
StormShield.ShieldBuff.IncomingDamageMultiplier, 0.5
StormShield.ShieldBuff.LinkMaxDistance, 700.0
StormShield.CritBonusBuff.AdditionalCritChance, 0.20
StormShield.CritBonusBuff.Duration, 20.0
PathFinder.Rank1.HasteIncrease, 0.20
PathFinder.Rank2.HasteIncrease, 0.15
PathFinder.Rank3.HasteIncrease, 0.10
PathFinder.Rank4.HasteIncrease, 0.05
DM_WinterGiant.AutoAttackCleave.MaxRange, 500.0						; WINTER GIANT - AUTO-ATTACK
DM_WinterGiant.AutoAttackCleave.PrimaryAttributeCoefficient, 8.82
DM_WinterGiant.AutoAttackCleave.MinCooldown, 3.2
DM_WinterGiant.AutoAttackCleave.MaxCooldown, 3.2
DM_WinterGiant.AutoAttackCleave.Angle,	90.0
DM_WinterGiant.AutoAttackCleave.Height, 600.0
DM_WinterGiant.AutoAttackCleave.MaxRadius, 750.0 ; How far the cleave reaches when the attack is done
DM_WinterGiant.AutoAttackCleave.MinRadius, 45.0
DM_WinterGiant.MeleeChannelDamage.MaxRange, 700.0					; TANK SLAM
DM_WinterGiant.MeleeChannelDamage.InitialMinCooldown, 7.5
DM_WinterGiant.MeleeChannelDamage.InitialMaxCooldown, 7.5
DM_WinterGiant.MeleeChannelDamage.MinCooldown, 20.0
DM_WinterGiant.MeleeChannelDamage.MaxCooldown, 20.0
DM_WinterGiant.MeleeChannelDamage.CastingDuration, 2.00
DM_WinterGiant.MeleeChannelDamage.Channel.TickInterval, 0.5			; should match animation
DM_WinterGiant.MeleeChannelDamage.Channel.Duration, 1.0				; ticks on start channel
DM_WinterGiant.MeleeChannelDamage.Damage.PrimaryAttributeCoefficient, 6.84
DM_WinterGiant.CastSoakDebuff.MaxRange, 3000.0						; ICEBREAKER
DM_WinterGiant.CastSoakDebuff.InitialMinCooldown, 18.0
DM_WinterGiant.CastSoakDebuff.InitialMaxCooldown, 18.0
DM_WinterGiant.CastSoakDebuff.MinCooldown, 37.0
DM_WinterGiant.CastSoakDebuff.MaxCooldown, 37.0
DM_WinterGiant.CastSoakDebuff.CastingDuration, 3.0
DM_WinterGiant.CastSoakDebuff.Soak.Radius, 600.0
DM_WinterGiant.CastSoakDebuff.PostAbilityPadding, 2.5
DM_WinterGiant.CastSoakDebuff.Debuff.ArmorDecreasePerStack, 0.80 ; 20 percent per stack of armor is lost
DM_WinterGiant.CastSoakDebuff.Debuff.Duration, 15.0
DM_WinterGiant.CastSoakDebuff.Debuff.MaxStacks, 4.0
DM_WinterGiant.CastSoakDebuff.Damage.PrimaryAttributeCoefficient, 9.73245 ; divided over the soakers 
DM_WinterGiant.CrossAOE.MaxRange, 3000.0							; HOWLING WINDS
DM_WinterGiant.CrossAOE.InitialMinCooldown, 10.0
DM_WinterGiant.CrossAOE.InitialMaxCooldown, 10.0
DM_WinterGiant.CrossAOE.MinCooldown, 18.0
DM_WinterGiant.CrossAOE.MaxCooldown, 18.0
DM_WinterGiant.CrossAOE.LineLength, 4500.0
DM_WinterGiant.CrossAOE.LineWidth, 200.0
DM_WinterGiant.CrossAOE.PostAbilityPadding, 4.0
DM_WinterGiant.CrossAOE.PrimaryAttributeCoefficient, 2.12
DM_WinterGiant.CrossAOE.TriggerDelay, 4.0
DM_WinterGiant.ChannelAoePullToSelf.InitialMinCooldown, 40.0		; WINTER VORTEX
DM_WinterGiant.ChannelAoePullToSelf.InitialMaxCooldown, 40.0
DM_WinterGiant.ChannelAoePullToSelf.MinCooldown, 40.0
DM_WinterGiant.ChannelAoePullToSelf.MaxCooldown, 40.0
DM_WinterGiant.ChannelAoePullToSelf.CastingDuration, 3.0
DM_WinterGiant.ChannelAoePullToSelf.TargetAcquisition.Range, 5000.0 								; large so its not avoidable in the fight but does not include people at the other side of the map
DM_WinterGiant.ChannelAoePullToSelf.TargetAcquisition.Length, 2000.0
DM_WinterGiant.ChannelAoePullToSelf.ChannelingDuration, 4.0
DM_WinterGiant.ChannelAoePullToSelf.ChannelingTickInterval, 0.5
DM_WinterGiant.ChannelAoePullToSelf.PostAbilityPadding, 4.0
DM_WinterGiant.ChannelAoePullToSelf.PrimaryAttributeCoefficient, 3.21
DM_WinterGiant.ChannelAoePullToSelf.DamageRadius, 700.0
DM_WinterGiant.ChannelAoePullToSelf.MinPullSpeed, 200.0 ; force at the start
DM_WinterGiant.ChannelAoePullToSelf.MaxPullSpeed, 500.0 ; force at the end
DM_WinterGiant.ChannelAoePullToSelf.PoolMovementSpeedResistance, 0.1 ; factor applied when you're being pulled from being in a pool. 0.2 means 80% resistance
DM_WinterGiant.Boon.DungeonQualifierExtension, 20.0 ; how much time the dungeon is allowed to take if you kill it 
DM_WinterGiantFriendly.BossChannelDamage.InitialMinCooldown, 10.0			; WINTER GIANT FRIENDLY - BOSS SLAM
DM_WinterGiantFriendly.BossChannelDamage.InitialMaxCooldown, 10.0
DM_WinterGiantFriendly.BossChannelDamage.MinCooldown, 40.0
DM_WinterGiantFriendly.BossChannelDamage.MaxCooldown, 40.0
DM_WinterGiantFriendly.BossChannelDamage.MaxRange, 800.0
DM_WinterGiantFriendly.BossChannelDamage.CastingDuration, 2.0
DM_WinterGiantFriendly.BossChannelDamage.Channel.TickInterval, 0.5					; should match animation
DM_WinterGiantFriendly.BossChannelDamage.Channel.Duration, 1.0						; ticks on start channel
DM_WinterGiantFriendly.BossChannelDamage.Damage.MaxHealthPercentagePerTick, 0.02	; max health of the target per tick so if its 3 ticks it will do 6 percent damage total to the boss target
DM_WinterWitch.AutoAttackMelee.Range, 500.0 						; WINTER WITCH - AUTO ATTACK 
DM_WinterWitch.AutoAttackMelee.MinCooldown, 2.5
DM_WinterWitch.AutoAttackMelee.MaxCooldown, 2.5
DM_WinterWitch.AutoAttackMelee.PrimaryAttributeCoefficient, 4.89
DM_WinterWitch.CastProjectile.Range, 3000.0 						; FROST BOLT
DM_WinterWitch.CastProjectile.InitialMinCooldown, 5.0
DM_WinterWitch.CastProjectile.InitialMaxCooldown, 5.0
DM_WinterWitch.CastProjectile.MinCooldown, 0.0
DM_WinterWitch.CastProjectile.MaxCooldown, 0.0
DM_WinterWitch.CastProjectile.CastTime, 2.0
DM_WinterWitch.CastProjectile.PrimaryAttributeCoefficient, 2.5
DM_WinterWitch.CastAoeImmobalize.InitialMinCooldown, 19.5			; FROST NOVA - CUT 
DM_WinterWitch.CastAoeImmobalize.InitialMaxCooldown, 19.5
DM_WinterWitch.CastAoeImmobalize.MinCooldown, 40.0
DM_WinterWitch.CastAoeImmobalize.MaxCooldown, 40.0
DM_WinterWitch.CastAoeImmobalize.InterruptCooldown, 20.0
DM_WinterWitch.CastAoeImmobalize.CastTime, 4.0
DM_WinterWitch.CastAoeImmobalize.Debuff.Duration, 8.0
DM_WinterWitch.CastAoeImmobalize.PrimaryAttributeCoefficient, 3.37
DM_WinterWitch.CastDelayedAoeSequence.InitialMinCooldown, 12.0			; SHATTERING ICE
DM_WinterWitch.CastDelayedAoeSequence.InitialMaxCooldown, 12.0
DM_WinterWitch.CastDelayedAoeSequence.MinCooldown, 27.0
DM_WinterWitch.CastDelayedAoeSequence.MaxCooldown, 27.0				
DM_WinterWitch.CastDelayedAoeSequence.CastTime, 1.5
DM_WinterWitch.CastDelayedAoeSequence.HitsPerTarget, 1.0
DM_WinterWitch.CastDelayedAoeSequence.HitsPerTargetIncrement, 1.0   ; How many new hits each subsequent cast adds per target
DM_WinterWitch.CastDelayedAoeSequence.MeteorInterval, 0.5 			; how much time between spawning meteors in the sequence (IE if 4 players on the first cast there is 0.5 seconds between each player meteor in the sequence)
DM_WinterWitch.CastDelayedAoeSequence.MeteorActivationDelay, 2.0	; time between spawning the meteor indicator on the ground and actually hitting the player (activation delay)
DM_WinterWitch.CastDelayedAoeSequence.Aoe.DirectHit.Radius, 225.0
DM_WinterWitch.CastDelayedAoeSequence.Aoe.DirectHit.PrimaryAttributeCoefficient, 2.73
DM_WinterWitch.CastDelayedAoeSequence.Aoe.NearbyHit.Radius, 6000.0
DM_WinterWitch.CastDelayedAoeSequence.Aoe.NearbyHit.PrimaryAttributeCoefficient, 0.42
DM_WinterWitch.SwitchPhaseBubble.InitialMinCooldown, 34.0			; SWITCH TO RUNE PHASE -> only changes phase then the bottom abilities are cast in sequence
DM_WinterWitch.SwitchPhaseBubble.InitialMaxCooldown, 34.0
DM_WinterWitch.SwitchPhaseBubble.MinCooldown, 36.0
DM_WinterWitch.SwitchPhaseBubble.MaxCooldown, 36.0	
DM_WinterWitch.CastSelfAbsorbHot.CastTime, 2.0					; RUNE OF THE WHITE WITCH
DM_WinterWitch.CastSelfAbsorbHot.RuneLingerTime, 4.0				; Visual ONLY - this version of the rune does nothing as its the enemy rune
DM_WinterWitch.CastSelfAbsorbHot.RuneRadius, 300.0					; Visual ONLY - this version of the rune does nothing as its the enemy rune
DM_WinterWitch.CastSelfAbsorbHot.Absorb.MaxHealthPercentage, 0.1
DM_WinterWitch.CastSelfAbsorbHot.Hot.MaxHealthHealPerTick, 0.01
DM_WinterWitch.CastSelfAbsorbHot.Hot.TickInterval, 1.0
DM_WinterWitch.ChannelAoeDamage.PostAbilityPadding, 4.0			;  WINTERBANE
DM_WinterWitch.ChannelAoeDamage.Channel.Tick, 1.0					; Continuous channel
DM_WinterWitch.ChannelAoeDamage.Channel.DamageScaleIncreasePerTick, 0.2
DM_WinterWitch.ChannelAoeDamage.Damage.PrimaryAttributeCoefficient, 0.686
DM_WinterWitch.ChannelAoeDamage.Debuff.Duration, 40.0
DM_WinterWitch.ChannelAoeDamage.Debuff.MovementSpeedMultiplierPerStack, 0.7 ; 10% slowed per stack
DM_WinterWitch.ChannelAoeDamage.Debuff.MaxStacks, 2.0  ; the 10th stack will cause it to overflow
DM_WinterWitch.ChannelAoeDamage.Debuff.OverflowExplosion.PrimaryAttributeCoefficient, 5.06
DM_WinterWitch.AoeBoon.SpawnTimerMin, 120.0					; WINTER WITCH - BOON RUNE
DM_WinterWitch.AoeBoon.SpawnTimerMax, 120.0
DM_WinterWitch.AoeBoon.SpawnMinRadius, 800.0					; how far it spawns to a player in combat (min)
DM_WinterWitch.AoeBoon.SpawnMaxRadius, 1200.0					; how far it spawns to a player in combat (max)
DM_WinterWitch.AoeBoon.Rune.Lifetime, 30.0  					; how long the rune remains on the ground should be lower than the SpawnTimerMin to ensure not two runes are visible at the same time
DM_WinterWitch.AoeBoon.Rune.Radius, 300.0
DM_WinterWitch.AoeBoon.Buff.Duration, 60.0
DM_WinterWitch.AoeBoon.Buff.Absorb.MaxHealthPercentage, 0.5 
DM_WinterWitch.AoeBoon.Buff.MaxHealthHealPerTick, 0.05
DM_WinterWitch.AoeBoon.Buff.TickInterval, 3.0
DM_WinterWitch.AoeBoon.Buff.IncomingDamageMultiplier, 0.5
DM_WinterWitch.AoeBoon.Buff.StartCombatCooldown, 10.0 			; Rune wont spawn right into combat - it always appears atleast this amount of time into the fight
DM_WinterWitch.Boon.DungeonQualifierExtension, 90.0 ; how much time the dungeon is allowed to take if you kill it 
DM_WinterTrickster.MeleeAutoAttack.Range, 500.0
DM_WinterTrickster.MeleeAutoAttack.StrengthCoefficient, 5.12
DM_WinterTrickster.MeleeAutoAttack.MinCooldown, 2.5
DM_WinterTrickster.MeleeAutoAttack.MaxCooldown, 2.5
DM_WinterTrickster.Charge.DamageIntellectCoefficient, 20.0
DM_WinterTrickster.Charge.CastingDuration, 3.0
DM_WinterTrickster.Charge.MinRange, 0.0
DM_WinterTrickster.Charge.MaxRange, 5000.0
DM_WinterTrickster.Charge.Speed, 7000.0
DM_WinterTrickster.Charge.StunDuration, 2.0
DM_WinterTrickster.Charge.KnockBackForce, 2100.0
DM_WinterTrickster.Charge.CheckForBlockCollisionRadius, 200.0     ; if something that blocks the charge overlaps the charge path within this distance from the path. the charge will be blocked by it.
DM_WinterTrickster.Charge.AbilityPadding, 8.0
DM_WinterTrickster.Charge.InitialMinCooldown, 15.0
DM_WinterTrickster.Charge.InitialMaxCooldown, 15.0
DM_WinterTrickster.Charge.MinCooldown, 24.0 ; Real cooldown is longer and includes charge cast + candy canes stun + jump time.
DM_WinterTrickster.Charge.MaxCooldown, 24.0
DM_WinterTrickster.ThrowBomb.NumDombsToThrow, 3.0 ; How many gifts and / or rats will be thrown -- how many are rats vs gifts is detirmined by NumRatsToThrow
DM_WinterTrickster.ThrowBomb.MinDistanceFromTargetPlayer, 400.0
DM_WinterTrickster.ThrowBomb.MaxDistanceFromTargetPlayer, 650.0
DM_WinterTrickster.ThrowBomb.NumRatsToThrowOne, 1 ; Determines how many rats get thrown -- can be from 0 to NumBombsToThrow -- the amount of presents thrown is (NumDombsToThrow - NumRatsPerThrow)
DM_WinterTrickster.ThrowBomb.NumRatsToThrowTwo, 2
DM_WinterTrickster.ThrowBomb.NumRatsToThrowThree, 3
DM_WinterTrickster.ThrowBomb.NumRatsToThrowFour, 0 ; The fifth throw loops back to the first throw number
DM_WinterTrickster.ThrowBomb.DamageIntellectCoefficient, 3.12
DM_WinterTrickster.ThrowBomb.TriggerRadius, 250.0 ; Radius of the AoE collision 
DM_WinterTrickster.ThrowBomb.ExplosionRadius, 500.0 ; Radius of the Explosion
DM_WinterTrickster.ThrowBomb.KnockBackForce, 1500.0 ;
DM_WinterTrickster.ThrowBomb.ActivationDelay, 1.5 ; A delay between Landing -> register overlap events
DM_WinterTrickster.ThrowBomb.ProjectileAirtime, 2.0
DM_WinterTrickster.ThrowBomb.MaxRange, 3000.0
DM_WinterTrickster.ThrowBomb.ActiveLifeSpan, 240.0
DM_WinterTrickster.ThrowBomb.InitialMinCooldown, 6.0
DM_WinterTrickster.ThrowBomb.InitialMaxCooldown, 6.0
DM_WinterTrickster.ThrowBomb.MinCooldown, 24.0 ; Real cooldown is longer and includes charge cast + candy canes stun + jump time.
DM_WinterTrickster.ThrowBomb.MaxCooldown, 24.0
DM_WinterTrickster.ThrowBomb.MinPostAbilityPadding, 2.0
DM_WinterTrickster.ThrowBomb.MaxPostAbilityPadding, 2.0
DM_WinterTrickster.ThrowHomingBomb.InitialMinCooldown, 9.0
DM_WinterTrickster.ThrowHomingBomb.InitialMaxCooldown, 9.0
DM_WinterTrickster.ThrowHomingBomb.MinDistanceFromTargetPlayer, 350.0
DM_WinterTrickster.ThrowHomingBomb.MaxDistanceFromTargetPlayer, 600.0
DM_WinterTrickster.ThrowHomingBomb.MinCooldown, 8.0
DM_WinterTrickster.ThrowHomingBomb.MaxCooldown, 8.0
DM_WinterTrickster.ThrowHomingBomb.Rat.MoveToTarget.MovementSpeedMod, 0.45
DM_WinterTrickster.ThrowHomingBomb.Rat.MoveToTarget.MinPauseDuration, 1.2
DM_WinterTrickster.ThrowHomingBomb.Rat.MoveToTarget.MaxPauseDuration, 4.5
DM_WinterTrickster.ThrowHomingBomb.Rat.MoveToTarget.MinMoveDuration, 3.5
DM_WinterTrickster.ThrowHomingBomb.Rat.MoveToTarget.MaxMoveDuration, 9.0
DM_WinterTrickster.ThrowHomingBomb.Rat.MoveToTarget.MaxRange, 5000.0
DM_WinterTrickster.ThrowHomingBomb.Rat.OnDeathAoe.ExplosionRadius, 500
DM_WinterTrickster.ThrowHomingBomb.Rat.OnDeathAoe.TriggerRadius, 50.0 ; Radius of the AoE collision 
DM_WinterTrickster.ThrowHomingBomb.Rat.OnDeathAoe.KnockbackForce, 1500.0
DM_WinterTrickster.ThrowHomingBomb.Rat.OnDeathAoe.AoeDamageMult, 1.0
DM_WinterTrickster.ThrowHomingBomb.Rat.OnDeathAoe.StrengthCoefficient, 5.5
DM_WinterTrickster.ThrowHomingBomb.Rat.OnDeathAoe.CastTime, 2.0 ; If the rat does not reach the target before the SelfDetonateTimeoutDuration runs out. this is how long it casts before exploding. if it does reach the target it instantly explodes
DM_WinterTrickster.DropBuffs.MinPostAbilityPadding, 2.0
DM_WinterTrickster.DropBuffs.MaxPostAbilityPadding, 2.0
DM_WinterTrickster.DropBuffs.NumBuffsToDrop, 12.0
DM_WinterTrickster.DropBuffs.StunnedDuration, 6.0 ; Is clamped to be above the max air time of the candy canes
DM_WinterTrickster.DropBuffs.TriggerRadius, 150.0 ; Radius of the AoE collision 
DM_WinterTrickster.DropBuffs.MinDropDistance, 500.0
DM_WinterTrickster.DropBuffs.MaxDropDistance, 2000.0
DM_WinterTrickster.DropBuffs.PickupDuration, 1.0 ; how long it takes for the cane to be picked up
DM_WinterTrickster.DropBuffs.Buff.AbsorbDuration, 10.0
DM_WinterTrickster.DropBuffs.Buff.Duration, 7.0
DM_WinterTrickster.DropBuffs.Buff.MaxStacks, 100.0
DM_WinterTrickster.DropBuffs.Buff.AbsorbMaxHealthFraction, 0.08 ;
DM_WinterTrickster.DropBuffs.Buff.HasteAddMult, 1.2 ; For each stack increase haste by 20 percent non compounding
DM_WinterTrickster.DropBuffs.Buff.MovementSpeedAddMult, 1.2 ; For each stack increase movement speed by 20 percent non compounding
DM_WinterTrickster.JumpToCollectBuffs.LandingAoE.DamageIntellectCoefficient, 3.12
DM_WinterTrickster.JumpToCollectBuffs.LandingAoE.KnockBackForce, 1800.0 ;
DM_WinterTrickster.JumpToCollectBuffs.LandingAoE.Radius, 500.0 ;
DM_WinterTrickster.JumpToCollectBuffs.LandingUnavoidableDamage.DamageIntellectCoefficient, 1.22
DM_WinterTrickster.JumpToCollectBuffs.LandingUnavoidableDamage.Radius, 10000.0 ;
DM_WinterTrickster.JumpToCollectBuffs.StartJumpCastTime, 0.25 ; This is how long the first jump cast takes
DM_WinterTrickster.JumpToCollectBuffs.EndJumpCastTime, 0.25 ; This is how long the last jump cast would take if none of the candy canes get picked up
DM_WinterTrickster.JumpToCollectBuffs.JumpAirTime, 0.5 ;
DM_WinterTrickster.Boon.FriendlyRat.ProcsPerMinute, 10.0
DM_WinterTrickster.Boon.FriendlyRat.DamageStrengthCoefficient, 2.0
DM_WinterTrickster.Boon.FriendlyRat.AoeRadius, 500.0
DM_WinterTrickster.Boon.SpawnTimerMin, 3.0
DM_WinterTrickster.Boon.SpawnTimerMax, 3.0
DM_WinterTrickster.Boon.FriendlyRat.MoveToTarget.MovementSpeedMod, 0.4
DM_WinterTrickster.Boon.FriendlyRat.MoveToTarget.SelfDetonateTimeoutDuration, 20.0
DM_WinterTrickster.Boon.FriendlyRat.MoveToTarget.MaxRange, 5000.0
DM_WinterTrickster.Boon.FriendlyRat.RequireEnemyInRangeRadius, 4000.0 ; Only spawn the friendly rat if there is an enemy within this radius of the player.
DM_WinterTrickster.Boon.FriendlyRat.OnDeathAoe.ExplosionRadius, 500.0
DM_WinterTrickster.Boon.FriendlyRat.OnDeathAoe.TriggerRadius, 50.0 ; Radius of the AoE collision 
DM_WinterTrickster.Boon.FriendlyRat.OnDeathAoe.AoeDamageMult, 1.0
DM_WinterTrickster.Boon.FriendlyRat.OnDeathAoe.StrengthCoefficient, 5.5
DM_WinterTrickster.Boon.FriendlyRat.OnDeathAoe.CastTime, 2.0 ; If the rat does not reach the target before the SelfDetonateTimeoutDuration runs out. this is how long it casts before exploding. if it does reach the target it instantly explodes
DM_WinterTrickster.Boon.DungeonQualifierExtension, 60.0 ; how much time the dungeon is allowed to take if you kill it 
DM_WinterTrickster.ScatterBuffsAndJumpAroundPhase.NumHealthBasedPhaseChanges, 3.0       ; How ofter the jumping around phase gets triggered. I.E. if this is set to 1. the phase will be triggeted at 50% health. if this is 3. the phase will be triggered at 75% 50% and 25%
