name,value
Meiko.FrontalAoeDebuff.Spread, 0.1
Meiko.FrontalAoeDebuff.Range, 800.0
Meiko.FrontalAoeDebuff.Width, 200.0
Meiko.FrontalAoeDebuff.MaxNumOfTargets, 20
Meiko.FrontalAoeDebuff.IncreasedIncomingDamage.DamageMultiplier, 1.0
Meiko.FrontalAoeDebuff.IncreasedIncomingDamage.Duration, 5.0
Meiko.FrontalAoeDebuff.Slow.Duration, 5.0
Meiko.FrontalAoeDebuff.Slow.MovementSpeedMultiplier, 1.0
Meiko.FrontalAoeDebuff.Stun.Duration, 3.0
Meiko.FrontalAoeDebuff.Cooldown, 120.0
Meiko.FrontalAoeDebuff.GreenResourceGain, 0.0
Meiko.FrontalAoeDebuff.YellowResourceCost, 2.0
Meiko.FrontalAoeDebuff.ProcChance, 0.04
Meiko.FrontalAoeDebuff.PushDownTime, 0.02
Meiko.FrontalAoeDebuff.HeightActivationLimit, 500.0
Meiko.MeleeInterrupt.Cooldown, 12.0
Meiko.AoeHeavyDamagePlacement.AgilityCoefficient, 0.85			; OLD - NOT USED
Meiko.AoeHeavyDamagePlacement.Spread, 0.1
Meiko.AoeHeavyDamagePlacement.MaxRadius, 500.0
Meiko.AoeHeavyDamagePlacement.YellowEnergyCost, 3
Meiko.AoeHeavyDamagePlacement.Cooldown, 10
Meiko.AoeHeavyDamagePlacement.KnockDown.Chance, 0.1
Meiko.AoeHeavyDamagePlacement.KnockDown.Duration, 2.0
Meiko.AoeHeavyDamagePlacement.Debuff.AgilityCoefficient, 0.17
Meiko.AoeHeavyDamagePlacement.Debuff.Spread, 0.1
Meiko.AoeHeavyDamagePlacement.Debuff.TickInterval, 1.0
Meiko.AoeHeavyDamagePlacement.Debuff.Duration, 5.0
Meiko.ChanneledHeavyDamage.AgilityCoefficient, 0.64				; EARTHFIST BARRAGE
Meiko.ChanneledHeavyDamage.FinalHit.AgilityCoefficient, 2.222
Meiko.ChanneledHeavyDamage.Spread, 0.0
Meiko.ChanneledHeavyDamage.YellowEnergyCost, 3
Meiko.ChanneledHeavyDamage.GreenEnergyCost, 0
Meiko.ChanneledHeavyDamage.TickInterval, 0.30
Meiko.ChanneledHeavyDamage.Duration, 1.50					;must be a little longer to not loose buff
Meiko.ChanneledHeavyDamage.ResourceIncrease.Duration, 8.0
Meiko.ChanneledHeavyDamage.ResourceIncrease.ResourceMultiplier, 5.0
Meiko.ChanneledHeavyDamage.LastStrikeDamageIncrease, 1.0
Meiko.ChanneledHeavyDamage.Cooldown, 45.0
Meiko.ChanneledHeavyDamage.SpiritCopy.AttackAngleMin, 30
Meiko.ChanneledHeavyDamage.SpiritCopy.AttackAngleMax, 50
Meiko.ChanneledHeavyDamage.Talent.IncreasedDamage, 1.15
Meiko.ChanneledHeavyDamage.Talent.IncreasedDamageHealthThreshold.IncreasedDamage, 1.40
Meiko.ChanneledHeavyDamage.Talent.IncreasedDamageHealthThreshold.HealthThreshold, 0.75	; Above this percentage
Meiko.ChanneledHeavyDamage.Talent.FinalHitCritChance, 1.00
Meiko.ChanneledHeavyDamage.Talent.FinalHitSpendCharge.DamageMultiplier, 1.75
Meiko.ChanneledHeavyDamage.Tank.SelfHealPerHit, 1.00
Meiko.ChanneledHeavyDamage.Talent.InstantSelfDefensiveCharge.DamageSoakBuff.InvinsibilityDurationPerStack, 0.1
Meiko.ChargedForwardDash.Distance, 1000.0							; GUST
Meiko.ChargedForwardDash.DashSpeed, 5000.0 ; dist 1000 / speed 5000 = dash duration 0.2s
Meiko.ChargedForwardDash.DashAirExitSpeed, 1000 ; How fast Meiko exits the dash when ending in air
Meiko.ChargedForwardDash.MaxCharges, 2.0
Meiko.ChargedForwardDash.ChargeTime, 30.0
Meiko.ChargedForwardDash.Talent.MoveSpeedIncrease.SpeedIncrease, 1.5
Meiko.ChargedForwardDash.Talent.MoveSpeedIncrease.Duration, 8.0
Meiko.ChargedForwardDash.Talent.AoeSlow.Duration, 6.0
Meiko.ChargedForwardDash.Talent.AoeSlow.SpeedMultiplier, 0.5
Meiko.ChargedForwardDash.Talent.AoeSlow.Radius, 750
Meiko.MeleeLeft.AgilityCoefficient, 0.721							; SPIRIT PALM
Meiko.MeleeLeft.Spread, 0.1
Meiko.MeleeLeft.EnergyCost, 30
Meiko.MeleeDown.AgilityCoefficient, 0.451							; WIND KICK
Meiko.MeleeDown.Spread, 0.1
Meiko.MeleeDown.CleaveRadius, 500.0
Meiko.MeleeDown.NumOfTargetsToCleave, 19
Meiko.MeleeDown.TargetThresholdForDamageScale, 3.0
Meiko.MeleeDown.EnergyCost, 30
Meiko.MeleeRight.AgilityCoefficient, 0.721							; EARTH FIST
Meiko.MeleeRight.Spread, 0.1
Meiko.MeleeRight.EnergyCost, 30
Meiko.ChanneledHeavyAoeDamage.AgilityCoefficient, 0.636		; OLD - NOT USED!
Meiko.ChanneledHeavyAoeDamage.Spread, 0.1
Meiko.ChanneledHeavyAoeDamage.Radius, 800.0
Meiko.ChanneledHeavyAoeDamage.MinTargets, 5
Meiko.ChanneledHeavyAoeDamage.MaxTargets, 9
Meiko.ChanneledHeavyAoeDamage.TickInterval, 0.5
Meiko.ChanneledHeavyAoeDamage.Duration, 3
Meiko.ChanneledHeavyAoeDamage.Cooldown, 0.0
Meiko.ChanneledHeavyAoeDamage.Talent.IncreasedDamage, 1.15
Meiko.ChanneledHeavyAoeDamage.Talent.IncreasedCritChance, 0.1
Meiko.ChanneledHeavyAoeDamage.ShouldUseBuff, 0.0	; 0 is no while 1 is yes
Meiko.ChanneledHeavyAoeDamage.Tank.SelfHealPerTarget, 0.75	;Disabled since not using buff
Meiko.MeleeDamageSelfBuff.AgilityCoefficient, 1.014									; RISING STORM
Meiko.MeleeDamageSelfBuff.Spread, 0.1
Meiko.MeleeDamageSelfBuff.CleaveRadius, 500.0
Meiko.MeleeDamageSelfBuff.NumOfTargetsToCleave, 19
Meiko.MeleeDamageSelfBuff.TargetThresholdForDamageScale, 5.0
Meiko.MeleeDamageSelfBuff.Buff.MaxStacks, 2.0	; Also change manually in GE!
Meiko.MeleeDamageSelfBuff.Buff.DamageIncrease, 2.00		; 2 means 100% more
Meiko.HighDamageCleave.AgilityCoefficient, 1.035									; LASHING STORMKICK
Meiko.HighDamageCleave.Spread, 0.1
Meiko.HighDamageCleave.CleaveRadius, 500
Meiko.HighDamageCleave.NumOfTargetsToCleave, 19
Meiko.HighDamageCleave.TargetThresholdForDamageScale, 8.0
Meiko.HighDamageCleave.Talent.DoubleStrike.DelayBetweenStrikes, 0.4
Meiko.HighDamageCleave.Talent.DoubleStrike.DamageMultiplier, 0.60
Meiko.HighDamageCleave.Talent.DoubleStrike.Chance, 0.5
Meiko.HighDamageCleave.Tank.SelfHealPerHit, 1.00
Meiko.HighDamageCleave.Talent.IncreasedCriticalChance.ChanceMultiplier, 0.20
Meiko.HighDamageCleave.Talent.InstantSelfDefensive.MaxStacks, 5.0
Meiko.MeleeDamageLowHealthSelfBuff.AgilityCoefficient, 2.029		; RISING EARTH
Meiko.MeleeDamageLowHealthSelfBuff.Spread, 0.1
Meiko.MeleeDamageLowHealthSelfBuff.Buff.DamageIncrease, 2.00	; 2 means 100% more
Meiko.MeleeDamageLowHealthSelfBuff.Buff.MaxStacks, 2	; Also change manually in GE!
Meiko.MeleeDamageImmediateSelfBuff.AgilityCoefficient, 2.093						; DOUBLE PALM STRIKE
Meiko.MeleeDamageImmediateSelfBuff.Spread, 0.1
Meiko.MeleeDamageImmediateSelfBuff.Buff.Duration, 30.0
Meiko.MeleeDamageImmediateSelfBuff.Buff.IncomingMagicDamageMultiplier, 0.80
Meiko.MeleeDamageImmediateSelfBuff.Buff.CritChanceIncrease, 0.20	;not used
Meiko.MeleeDamageImmediateSelfBuff.ParryChanceIncrease, 0.05
Meiko.MeleeDamageImmediateSelfBuff.Talent.Absorb.DamageToAbsorbScaler, 2.0 ;is this old or new
Meiko.MeleeDamageImmediateSelfBuff.Talent.Absorb.Duration, 15.0 ;is this old or new
Meiko.MeleeDamageImmediateSelfBuff.Talent.BuffChance, 0.10 ;is this old or new
Meiko.MeleeDamageImmediateSelfBuff.Talent.DamageBuilder.Duration, 15.0
Meiko.MeleeDamageImmediateSelfBuff.Talent.DamageBuilder.DamageDealtMultiplier, 0.18
Meiko.MeleeDamageImmediateSelfBuff.Talent.DamageBuilder.DamageRadius, 800.0
Meiko.MeleeDamageImmediateSelfBuff.Talent.DamageBuilder.TargetCountThreshold, 5.0
Meiko.DurationalMultipleTeleportDamage.AgilityCoefficient, 0.44					; TWIN SOULS - ARMY OF ONE
Meiko.DurationalMultipleTeleportDamage.CameraOption, 2	; 1 means that the camera freezes in place ; 2 means that the camera follows the character but don't rotate ; 3 means that the camera follows and rotates
Meiko.DurationalMultipleTeleportDamage.Spread, 0.1
Meiko.DurationalMultipleTeleportDamage.Radius, 1000.0
Meiko.DurationalMultipleTeleportDamage.NumOfStrikes, 80.0
Meiko.DurationalMultipleTeleportDamage.DamageBuff.DamageScaler, 1.20
Meiko.DurationalMultipleTeleportDamage.IncomingDamageMultiplier, 0.60
Meiko.DurationalMultipleTeleportDamage.SelfBuffDuration, 20.0
Meiko.DurationalMultipleTeleportDamage.SpiritCost, 100.0
Meiko.DurationalMultipleTeleportDamage.DelayBetweenStrikes, 0.25
Meiko.DurationalMultipleTeleportDamage.ActivationRange, 1000.0
Meiko.DurationalMultipleTeleportDamage.MinDistance, 250.0	; Note that the higher the gap is between the min and max distance the higher the chance is for the ability to find a valid location and succeeed
Meiko.DurationalMultipleTeleportDamage.MaxDistance, 300.0
Meiko.DurationalMultipleTeleportDamage.SpawnHeight, 0.0
Meiko.DurationalMultipleTeleportDamage.Talent.IncreasedDamage, 1.15
Meiko.DurationalMultipleTeleportDamage.Talent.TargetDebuff.IncreasedDamage, 1.1
Meiko.DurationalMultipleTeleportDamage.Talent.TargetDebuff.Duration, 15.0
Meiko.DurationalMultipleTeleportDamage.Talent.IncreasedExpertise.Increase, 0.2
Meiko.DurationalMultipleTeleportDamage.Talent.IncreasedExpertise.Duration, 20.0
Meiko.TauntTotem.WindMode.Duration, 20.0											; TWIN SOULS - BULWARK
Meiko.TauntTotem.WindMode.Cooldown, 180.0
Meiko.TauntTotem.Arua.PulsePeriod, 1.50
Meiko.TauntTotem.Aura.Height, 300.0
Meiko.TauntTotem.Aura.Radius, 1000.0
Meiko.TauntTotem.Distance, 250.0
Meiko.TauntTotem.MoveDuration, 0.5
Meiko.TauntTotem.IncomingDamageMultiplier, 0.3
Meiko.TauntTotem.TotemHealthTotalSecondaryStatModifier, 2.0						;this multiplier to all secondary stats to get similar as stone shield health scaling
Meiko.TauntTotem.Talent.IncreasedHealthAndDuration.MaxHealthMultiplier, 1.50
Meiko.TauntTotem.Talent.IncreasedHealthAndDuration.DurationMultiplier, 1.50
Meiko.TauntTotem.Talent.IncomingDamageToDamage.PercentageOfDamageTaken, 0.10	; Percentage of the damage taken that will be accumulated to do damage
Meiko.TauntTotem.Talent.IncomingDamageToDamage.HealthThresholdDifference, 0.35	; 0.35 means 0.65 then 0.3 and then 0. Smaller differences will lead to more thresholds. E.g a difference of 0.2 -> 0.8 then 0.6 then 0.4 then 0.2 then 0
Meiko.TauntTotem.Talent.IncomingDamageToDamage.TargetCountDamageScalingThreshold, 1.0
Meiko.InstantSelfDefensive.Heal.AgilityCoefficient, 2.80							; SERENITY
Meiko.InstantSelfDefensive.Heal.HealMultiplierPerFinishingMove, 0.40
Meiko.InstantSelfDefensive.Heal.Spread, 0.1
Meiko.InstantSelfDefensive.Heal.Cooldown, 10.0
Meiko.InstantSelfDefensive.Heal.MaxStacks, 50.0
Meiko.InstantSelfDefensive.Talent.IncreasedCritChance.CriticalStrikeIncrease, 0.2
Meiko.InstantSelfDefensive.Talent.DamageReductionLessHeal.HealMultiplier, 1.0
Meiko.InstantSelfDefensive.Talent.DamageReductionLessHeal.DamageMultiplierPerStack, 0.007
Meiko.InstantSelfDefensive.Talent.DamageReductionLessHeal.Duration, 9.0
Meiko.InstantSelfDefensive.Talent.DamageReductionLessHeal.AoeDamage.TickInterval, 8.99			;Legendary Cloak
Meiko.InstantSelfDefensive.Talent.DamageReductionLessHeal.AoeDamage.AgilityCoefficient, 0.25		;was 32
Meiko.InstantSelfDefensive.Talent.DamageReductionLessHeal.AoeDamage.AgilityCoefficientMultiplierPerStack, 0.30
Meiko.InstantSelfDefensive.Talent.DamageReductionLessHeal.AoeDamage.Radius, 800.0
Meiko.InstantSelfDefensive.Talent.DamageReductionLessHeal.AoeDamage.TargetCountDamageScalingThreshold, 5.0
Meiko.InstantSelfDefensive.Talent.ApplyHot.Hot.Duration, 9.0
Meiko.InstantSelfDefensive.Talent.ApplyHot.Hot.TickInterval, 1.5
Meiko.InstantSelfDefensive.Talent.ApplyHot.Hot.PercentageOfTotalHeal, 0.30
Meiko.FinisherBuffs.Talent.NoSpend.Chance, 0.30
Meiko.Finishers.Talent.IncreasedCritChance.CritChanceMultiplier, 0.10
Meiko.Finishers.Talent.IncreasedDamageScaler, 1.10
Meiko.RangedTaunt.MaxRange, 3000.0													; STAGGER
Meiko.RangedTaunt.NumOfAdditionalTargets, 0.0
Meiko.RangedTaunt.Duration, 6.0
Meiko.RangedTaunt.Cooldown, 8.0
Meiko.DamageSoakBuff.IncomnigDamageMultiplier, 0.75	; The shields soak the rest		; STONE SHIELD
Meiko.DamageSoakBuff.AgilityCoefficient, 6.16	; Stone power / health
Meiko.DamageSoakBuff.TotalSecondaryStatModifier, 2.0
Meiko.DamageSoakBuff.NumOfCharges, 2.0
Meiko.DamageSoakBuff.ChargeCooldown, 30.0
Meiko.DamageSoakBuff.DamageAgilityCoefficient, 0.904
Meiko.DamageSoakBuff.DamageSpread, 0.1
Meiko.DamageSoakBuff.DamageRadius, 800.0
Meiko.DamageSoakBuff.TargetCountThreshold, 5
Meiko.DamageSoakBuff.Radius, 70.0
Meiko.DamageSoakBuff.ShieldSizeRadius, 0.90
Meiko.DamageSoakBuff.MaxNumStones, 3.0
Meiko.DamageSoakBuff.DamageShieldSizeRadius, 1.7
Meiko.DamageSoakBuff.RotationSpeed, 0.60
Meiko.DamageSoakBuff.DamageRotationSpeed, 2.0
Meiko.DamageSoakBuff.ArmorIncrease, 0.20
Meiko.DamageSoakBuff.MaxHealthIncrease, 0.0
Meiko.DamageSoakBuff.DamageDuration, 1.10
Meiko.DamageSoakBuff.DamageTickInterval, 0.25
Meiko.DamageSoakBuff.Talent.IncreasedDamage.DamageMultiplier, 1.2
Meiko.DamageSoakBuff.Talent.IncomingDamageMultiplier.Duration, 8.0
Meiko.DamageSoakBuff.Talent.IncomingDamageMultiplier.DamageMultiplier, 0.8
Meiko.DamageSoakBuff.Talent.FinisherToReducedCooldown.CooldownReductionInSeconds, 1.0
Meiko.DurationalAoeDamageBuff.AgilityCoefficient, 0.4865								; SPIRITED VORTEX
Meiko.DurationalAoeDamageBuff.TargetCountDamageScalingThreshold, 8.0
Meiko.DurationalAoeDamageBuff.Spread, 0.1
Meiko.DurationalAoeDamageBuff.Radius, 800.0
Meiko.DurationalAoeDamageBuff.MaxTargets, 19
Meiko.DurationalAoeDamageBuff.TickInterval, 2.0
Meiko.DurationalAoeDamageBuff.Duration, 30.0
Meiko.DurationalAoeDamageBuff.Enfeeble.TargetDamageScaleMultiplier, 0.90	;disabled for Feb 19
Meiko.DurationalAoeDamageBuff.Enfeeble.Duration, 5.0						;disabled for Feb 19
Meiko.DurationalAoeDamageBuff.SelfHealPerTarget, 0.75 ;Disabled since not using buff
Meiko.DurationalAoeDamageBuff.DodgeChanceIncrease, 0.15
Meiko.DurationalAoeDamageBuff.MovementSpeed.Multiplier, 0.65
Meiko.DurationalAoeDamageBuff.MovementSpeed.Duration, 5.0
Meiko.DurationalAoeDamageBuff.Talent.IncreasedDamage.DamageMultiplier, 1.2
Meiko.DurationalAoeDamageBuff.Talent.ReducedAttackSpeed.Duration, 5.0
Meiko.DurationalAoeDamageBuff.Talent.ReducedAttackSpeed.AttackSpeedMultiplier, 0.8
Meiko.DurationalAoeDamageBuff.Talent.FinisherIncreasedDodgeChance.AdditionalDodgeChance, 0.2
Meiko.MoveToLocationAoeDamage.MaxRangeHorizontal, 3000.0							; SHATTER EARTH
Meiko.MoveToLocationAoeDamage.MaxRangeUp, 1000.0
Meiko.MoveToLocationAoeDamage.MaxRangeDown, 5000.0
Meiko.MoveToLocationAoeDamage.AgilityCoefficient, 4.991
Meiko.MoveToLocationAoeDamage.Spread, 0.1
Meiko.MoveToLocationAoeDamage.TargetCountDamageScalingThreshold, 1.0
Meiko.MoveToLocationAoeDamage.Dot.AgilityCoefficient, 0.9465
Meiko.MoveToLocationAoeDamage.Dot.Spread, 0.1
Meiko.MoveToLocationAoeDamage.DamageRadius, 500.0
Meiko.MoveToLocationAoeDamage.Duration, 5.30
Meiko.MoveToLocationAoeDamage.TickInterval, 1.0
Meiko.MoveToLocationAoeDamage.MoveSpeed, 4000.0
Meiko.MoveToLocationAoeDamage.JumpHeight, 500.0
Meiko.MoveToLocationAoeDamage.Cooldown, 60.0
Meiko.MoveToLocationAoeDamage.Cost, 75.0
Meiko.MoveToLocationAoeDamage.Talent.CooldownReduction.ReductionInSeconds, 0.0
Meiko.MoveToLocationAoeDamage.Talent.CooldownReduction.TauntTotem.CooldownReductionInPercentage, 0.30
Meiko.AoePull.Radius, 1400.0														; CYCLONE
Meiko.AoePull.Cooldown, 60.0
Meiko.AoePull.PullDuration, 0.25
Meiko.AoePull.ForwardDistanceToPullLocation, 300
Meiko.AoePull.PullHeight, 350.0
Meiko.Earth.Talent.IncreasedDamage.DamageMultiplier, 1.20
Meiko.Talent.IncreasedMovementSpeed.SpeedMultiplier, 1.2
Meiko.Talent.ReducedIncomingMagicDamage.DamageMultiplier, 0.90
Meiko.Talent.ConsumedBuffsToDefensiveBuff.MaxStacksForActivation, 3.0
Meiko.Talent.ConsumedBuffsToDefensiveBuff.MeleeDamageImmediateSelfBuff.DamageMultiplier, 4.0
Meiko.Talent.ConsumedBuffsToDefensiveBuff.MeleeDamageImmediateSelfBuff.InstantSelfDefensive.NumOfStacks, 25.0
Meiko.Talent.ConsumedBuffsToDefensiveBuff.DurationalAoeDamageBuff.DamageMultiplier, 1.50
Meiko.Talent.ConsumedBuffsToDefensiveBuff.DurationalAoeDamageBuff.DodgeChanceMultiplier, 2.0
Meiko.Talent.SelfHealToStoneHealth.HealMultiplier, 0.10
